country,code,year,valuecomp,valueemp,valueempe,valuego,valuego_pi,valuego_pyp,valuego_q,valueh_emp,valueh_empe,valueii,valueii_pi,valueii_pyp,valueii_q,valuelp_qi,valueva,valueva_pi,valueva_pyp,valueva_q
HRV,TOT_IND,2012,156678,1574.09,1256.42,571940.81,105.90436,555185.31,540054.06,3028357,2448564,293592.69,108.61055,280365.09,270316.94,105.25408,278348.09,103.18614,274820.09,269753.38
HRV,TOT_IND,2013,154204,1529.48,1245.1899,563605.19,105.97987,563203.63,531804,2922570,2404918,286493.09,108.52618,286715.81,263985.22,108.33493,277112,103.41917,276487.59,267950.34
HRV,TOT_IND,2014,154770.8,1572.4399,1318.63,560552.63,105.12699,565100.31,533214.75,2975184,2513757,283787,106.98694,287869.91,265253.88,106.46465,276765.69,103.24574,277230.59,268065
HRV,TOT_IND,2015,157206.09,1591.9,1334.14,569880.63,104.61875,572649.13,544721.25,2911124,2459033,288123.41,106.4403,289603.09,270690.16,111.2765,281757.41,102.77566,283046.09,274148
HRV,TOT_IND,2016,163061.5,1597.6,1367.21,588230.69,103.70005,593442,567242.44,2931777,2514244,297074.81,104.73579,301909.5,283642.09,114.32601,291155.69,102.64279,291532.59,283659.19
HRV,TOT_IND,2017,,1632.79,1422.33,,,,,2977440,2591967,,,,,,,,,
HRV,U,2010,,.74000001,.74000001,,,,,1542,1542,,,,,,,,,
HRV,U,2011,,.5,.5,,,,,1035,1035,,,,,,,,,
HRV,U,2012,,.12,.12,,,,,239,239,,,,,,,,,
HRV,U,2013,,1.89,1.89,,,,,3827,3827,,,,,,,,,
HRV,U,2014,,1.16,1.16,,,,,2411,2411,,,,,,,,,
HRV,U,2015,,.81,.81,,,,,1509,1509,,,,,,,,,
HRV,U,2016,,.12,.12,,,,,249,249,,,,,,,,,
HRV,U,2017,,.12,.12,,,,,598,598,,,,,,,,,
HUN,A,2010,262652,286.95001,122.2,2087946,100,1824575,2087946,528670,219059,1274807,100,1214280,1274807,100,813139,100,610295,813139
HUN,A,2011,286923,274.06,119.61,2600177,114.36926,2273493,2273493,502856,214075,1494527,111.94078,1335105,1335105,121.32734,1105650,117.82439,938388,938388
HUN,A,2012,310913,284.81,119.94,2662121,130.47934,2333433,2040262.5,524437,212248,1555352,119.21648,1460430,1304645.1,91.855904,1106769,149.3745,873003,740935.69
HUN,A,2013,325835,277.70999,114.39,2830224,125.84629,2934419,2248953,510968,203193,1665258,118.9417,1669105,1400062.4,107.78244,1164966,137.52809,1265314,847074.94
HUN,A,2014,363513,281.45999,115.58,2962867,120.61313,3091420,2456504.5,518580,205581,1670194,115.2512,1723676,1449177.1,124.68595,1292673,129.97963,1367744,994519.75
HUN,A,2015,325837,270.48001,115.41,2974809,123.08749,2915008,2416824.8,501088,206696,1688561,116.87135,1665153,1444803.3,124.76427,1286248,133.76434,1249855,961577.63
HUN,A,2016,341732,268.89999,116.8,3099001,119.06112,3203802,2602865.8,493047,207116,1725416,115.37505,1747793,1495484.6,143.53415,1373585,126.192,1456009,1088488.1
HUN,A,2017,366581,261.64999,117.37,3163264,126.51751,2976835,2500258,490412,203693,1723275,115.96934,1714444,1485974.8,132.62361,1439989,143.94518,1262391,1000373.3
HUN,B,2010,23569,8.8800001,8.8699999,101161,100,90435,101161,15780,15780,51368,100,49936,51368,100,49793,100,40499,49793
HUN,B,2011,23875,8.1700001,8.0200005,111271,106.93787,104052,104052,14601,14296,50446,107.69395,46842,46842,124.17325,60825,106.31882,57210,57210
HUN,B,2012,24603,7.4200001,7.1599998,112753,127.38032,94658,88516.813,12958,12619,48395,113.1805,46049,42759.133,111.81685,64358,140.76543,48609,45720.031
HUN,B,2013,25761,4.79,4.7399998,117097,116.17161,128395,100796.57,8383,8383,57271,111.75793,58000,51245.578,189.05363,59826,119.63112,70395,50008.727
HUN,B,2014,27592,6.27,6.2399998,122282,112.38506,126402,108806.27,11117,11062,63349,108.14397,65466,58578.391,145.20476,58933,115.69878,60936,50936.578
HUN,B,2015,22941,6.04,6.02,103098,112.42541,103061,91703.469,10602,10549,55325,107.82435,55489,51310.301,122.90613,47773,116.18763,47572,41117.113
HUN,B,2016,21041,5.5,5.48,97521,108.28162,101253,90062.383,9664,9635,52754,104.83746,54257,50319.801,132.64253,44767,110.6769,46996,40448.367
HUN,B,2017,22254,6.0700002,6.0599999,124685,116.08052,116308,107412.51,10595,10568,58466,108.00562,56751,54132.371,160.95837,66219,123.05713,59557,53811.59
HUN,C,2010,2346591,795.38,770,21212592,100,20744668,21212592,1405165,1352443,16252082,100,15737360,16252082,100,4960511,100,5007308,4960511
HUN,C,2011,2554386,794.53998,768.45001,23496132,104.68493,22444618,22444620,1402890,1350101,18221934,104.49329,17438378,17438378,101.08552,5274199,105.3525,5006240,5006240
HUN,C,2012,2627391,790.75,766.22998,23343732,108.96426,22426956,21423292,1378918,1331021,17965210,108.98048,17225504,16484795,101.42436,5378521,108.93891,5201453,4937190
HUN,C,2013,2674125,754.23999,733.71997,24166132,110.20979,23893020,21927392,1318503,1275997,18451392,107.94214,18628886,17093782,103.81586,5714740,118.264,5264134,4832189
HUN,C,2014,2858139,775.79999,754.94,26143822,110.55225,26062836,23648386,1357823,1316153,19780660,106.87836,19977538,18507636,107.34631,6363162,123.6641,6085299,5145521
HUN,C,2015,2963427,771.98999,751.10999,27961012,109.24864,28294654,25593922,1360453,1319902,20911532,104.87164,21311674,19940120,117.57487,7049481,124.84179,6982980,5646732
HUN,C,2016,3225062,797.37,776.15997,28269744,109.14039,28297786,25902184,1398671,1356070,21221638,104.76223,21243804,20256956,114.43523,7048107,124.73779,7053983,5650338
HUN,C,2017,3543402,825.53998,803.52002,29848444,111.23576,29286180,26833496,1432948,1389185,22331926,106.59708,21947526,20949846,116.30244,7516518,127.76102,7338654,5883264
HUN,C10-C12,2010,328264,123.23,119.76,2406911,100,2421761,2406911,216077,208917,1864585,100,1811154,1864585,100,542326,100,610607,542326
HUN,C10-C12,2011,337144,118.95,114.49,2699097,108.66761,2483810,2483810,208079,199148,2165567,108.1151,2003020,2003020,92.060913,533530,110.96944,480790,480790
HUN,C10-C12,2012,350574,122.44,118.53,2910068,113.89368,2776538,2555074,212161,204058,2373440,115.41624,2223298,2056417.8,93.625191,536628,107.6374,553240,498551.66
HUN,C10-C12,2013,360196,109.55,106.48,3069520,117.95345,2963872,2602314.8,188873,182217,2472340,115.80502,2464040,2134916.3,97.957825,597180,128.60101,499832,464366.5
HUN,C10-C12,2014,377038,119.23,116.09,3040338,117.20071,3059865,2594129.3,205893,199812,2397590,113.5118,2446027,2112194.5,92.366806,642748,134.65775,613838,477319.75
HUN,C10-C12,2015,370603,121.53,118.41,3129622,114.96844,3190388,2722157.5,211585,205172,2479801,111.9612,2514145,2214875.3,94.565926,649821,129.39642,676243,502193.91
HUN,C10-C12,2016,389703,119.43,116.35,3237776,115.70168,3217257,2798382.8,210185,203424,2565195,112.66418,2549189,2276850.5,97.868912,672581,130.27054,668068,516295.53
HUN,C10-C12,2017,421131,120.25,117.12,3356762,118.32732,3282277,2836844.5,206844,200424,2649214,114.58675,2604765,2311972.5,100.17883,707548,136.04581,677512,520080.75
HUN,C13-C15,2010,92036,68.75,65.449997,304791,100,308025,304791,116105,109258,188909,100,187209,188909,100,115882,100,120816,115882
HUN,C13-C15,2011,98874,64.82,60.759998,362315,102.18261,354576,354576,110040,101773,236769,101.05119,234306,234306,109.50695,125546,104.3868,120270,120270
HUN,C13-C15,2012,98790,62.98,58.889999,351380,105.97488,338806,331569.16,104476,96824,226975,103.78699,220992,218693.13,108.2355,124405,110.22662,117814,112862.93
HUN,C13-C15,2013,98301,51.970001,50.73,361720,108.21597,354229,334257.53,84962,82427,231613,104.58032,229856,221469,133.0607,130107,115.30843,124373,112833.9
HUN,C13-C15,2014,103379,52.779999,51.52,399045,111.19647,388349,358864.81,85830,83441,262545,107.5073,255397,244211.33,134.59523,136500,118.38559,132952,115301.2
HUN,C13-C15,2015,97285,52.73,51.450001,415375,111.97908,412472,370939.81,85676,83295,280076,108.22915,278208,258780.56,132.62839,135299,119.29819,134264,113412.45
HUN,C13-C15,2016,104106,53.5,52.220001,441124,112.48371,439145,392167,86075,83612,298289,108.90495,296438,273898.5,139.24171,142835,119.40519,142707,119622.1
HUN,C13-C15,2017,111829,51.290001,49.970001,464108,112.1888,465328,413684.78,81150,78761,312658,109.4961,310970,285542.59,159.60716,151450,117.15568,154358,129272.44
HUN,C16-C18,2010,136725,56.169998,52.84,797700,100,808378,797700,96349,90180,584638,100,582018,584638,100,213062,100,226360,213062
HUN,C16-C18,2011,141778,52.779999,50.290001,843197,104.32236,808261,808261,89272,84871,629396,102.13985,616210,616210,97.284248,213801,111.32512,192051,192051
HUN,C16-C18,2012,137561,52.23,49.849998,788336,107.03526,768355,736519.94,89239,84239,569554,103.36891,562782,550991.56,93.574913,218782,118.47826,205573,184660.03
HUN,C16-C18,2013,138711,48.709999,47.040001,813138,109.03756,798206,745741.19,81615,78180,579151,103.43982,578754,559891.75,102.62947,233987,126.32545,219452,185225.55
HUN,C16-C18,2014,144431,54.16,52.41,877474,111.61073,857244,786191.44,90021,86630,626032,104.20332,621445,600779.31,93.76667,251442,134.70593,235799,186659.94
HUN,C16-C18,2015,142938,47.799999,46.07,939660,112.61057,931317,834433.25,78963,75393,672249,103.69891,675519,648270.06,108.74968,267411,140.82146,255798,189893.64
HUN,C16-C18,2016,155605,47.599998,45.830002,995554,113.86687,984570,874314.06,78288,74883,710964,104.24302,707253,682025.5,113.75059,284590,144.51469,277317,196928.08
HUN,C16-C18,2017,167239,48.369999,46.630001,1045833,115.10093,1034620,908622.5,79373,76159,741892,105.47838,733203,703359.31,118.82948,303941,145.72482,301417,208571.88
HUN,C19,2010,61800,6.9299998,6.9299998,1573123,100,1309029,1573123,11939,11939,1255490,100,1082560,1255490,100,317633,100,226469,317633
HUN,C19,2011,56862,7,7,1937158,122.3443,1583366,1583366,12089,12089,1642188,113.74313,1443769,1443769,43.403828,294970,211.3011,139597,139597
HUN,C19,2012,63257,6.9699998,6.9699998,1987371,137.28824,1771044,1447590.1,11923,11923,1659753,126.45657,1492888,1312508.4,41.499557,327618,248.87489,278156,131639.64
HUN,C19,2013,64082,6.27,6.27,1851809,132.46349,1919258,1397977,10737,10737,1603656,122.14508,1660262,1312910.9,36.431023,248153,238.45561,258996,104066.74
HUN,C19,2014,68457,7.5900002,7.5900002,1838878,127.42064,1911654,1443155.5,13162,13162,1556518,117.22457,1621853,1327808.8,34.706657,282360,232.33298,289801,121532.47
HUN,C19,2015,64984,7.3499999,7.3499999,1328454,101.63981,1665415,1307021.4,12779,12779,1076302,92.256546,1367589,1166640.3,37.704849,252152,196.70285,297826,128189.3
HUN,C19,2016,69786,7.3000002,7.3000002,1160359,92.356117,1276999,1256396.5,12821,12821,921775,83.647713,1016642,1101972.8,38.804226,238584,180.25308,260357,132360.56
HUN,C19,2017,76321,7.3299999,7.3299999,1426129,106.2619,1239501,1342088.8,12706,12706,1159295,97.327812,996348,1191124,39.905285,266834,197.80818,243153,134895.33
HUN,C20,2010,72278,21.049999,21.049999,951224,100,822885,951224,36402,36402,813298,100,720294,813298,100,137926,100,102591,137926
HUN,C20,2011,78072,18.450001,18.450001,1139616,112.68666,1011314,1011314,32961,32961,982797,110.83385,886730,886730,99.756454,156819,125.87411,124584,124584
HUN,C20,2012,78949,18.15,18.15,1291928,123.92516,1174766,1042506.7,31670,31670,1107700,120.24185,1021031,921226.69,101.78116,184228,150.84096,153735,122133.93
HUN,C20,2013,78915,14.52,14.52,1404598,126.8824,1371861,1107007.8,25319,25319,1189640,118.1323,1210884,1007040.4,111.24413,214958,201.423,160977,106719.69
HUN,C20,2014,82770,15.33,15.33,1536781,128.24414,1520463,1198324.5,26846,26846,1247801,115.5048,1276186,1080302.4,119.22656,288980,238.28368,244277,121275.62
HUN,C20,2015,87551,16.02,16.02,1562906,124.41444,1611015,1256209.5,28169,28169,1170319,106.73866,1266434,1096434.1,135.48921,392587,271.48065,344581,144609.58
HUN,C20,2016,91371,15.9,15.9,1518040,121.66683,1552322,1247702.4,28191,28191,1123802,103.86306,1154916,1082003.5,137.0453,394238,269.3165,397406,146384.66
HUN,C20,2017,101080,16.549999,16.549999,1601686,131.47496,1482199,1218244.1,28892,28892,1116407,108.21732,1071487,1031634.3,139.30797,485279,318.21237,410712,152501.63
HUN,C20_C21,2010,190536,43.77,43.77,1683600,100,1540586,1683600,76271,76271,1162988,100,1059283,1162988,100,520612,100,481303,520612
HUN,C20_C21,2011,206832,42.490002,42.490002,1953022,108.02537,1807929,1807929,75752,75752,1399600,108.09734,1294759,1294759,99.245865,553422,107.8438,513170,513170
HUN,C20_C21,2012,213720,42.82,42.82,2155468,117.33401,1984465,1837036,75682,75682,1552510,116.3876,1441925,1333913.5,97.384369,602958,119.85342,542540,503079.47
HUN,C20_C21,2013,201084,34.740002,34.740002,2234851,121.36068,2160700,1841495.1,61074,61074,1636069,114.54013,1662458,1428380.6,99.7192,598782,144.03859,498242,415709.44
HUN,C20_C21,2014,227010,35.73,35.73,2403940,123.05965,2370751,1953475.4,63125,63125,1694537,112.0217,1732633,1512686.5,102.81725,709403,160.12933,638118,443018.78
HUN,C20_C21,2015,234571,36.439999,36.439999,2504020,121.54103,2535307,2060226,64715,64715,1658265,105.39065,1762601,1573446.1,109.24051,845755,175.26741,772706,482551.19
HUN,C20_C21,2016,246803,36.110001,36.110001,2461754,119.56471,2502445,2058930.1,64432,64432,1625703,103.43245,1656481,1571753.4,109.74743,836051,173.21362,845964,482670.44
HUN,C20_C21,2017,265521,37.700001,37.700001,2622482,127.00568,2468837,2064854.1,66077,66077,1629689,106.74952,1579049,1526647.6,113.89363,992793,193.26546,889788,513694
HUN,C21,2010,118258,22.719999,22.719999,732376,100,717701,732376,39869,39869,349690,100,338989,349690,100,382686,100,378712,382686
HUN,C21,2011,128760,24.040001,24.040001,813406,102.1078,796615,796615,42791,42791,416803,102.15034,408029,408029,94.607918,396603,102.06312,388586,388586
HUN,C21,2012,134771,24.67,24.67,863540,108.89746,809699,792984.5,44012,44012,444810,107.95471,420894,412033.88,90.17469,418730,109.91857,388805,380945.63
HUN,C21,2013,122169,20.219999,20.219999,830253,114.61457,788839,724386.94,35755,35755,446429,106.72473,451574,418299.47,89.403839,383824,125.09269,337265,306831.69
HUN,C21,2014,144240,20.4,20.4,867159,116.88869,850288,741867.31,36279,36279,446736,104.45415,456447,427686.25,90.412079,420423,133.53572,393841,314839.34
HUN,C21,2015,147020,20.42,20.42,941114,119.01605,924292,790745.44,36546,36546,487946,102.72344,496167,475009.41,91.39576,453168,141.34685,428125,320607.09
HUN,C21,2016,155432,20.209999,20.209999,943714,118.21324,950123,798315,36241,36241,501901,102.79226,501565,488267.31,91.227356,441813,139.22141,448558,317345.59
HUN,C21,2017,164441,21.15,21.15,1020796,122.30585,986638,834625.63,37185,37185,513282,103.95068,507562,493774.56,96.410294,507514,147.4856,479076,344110.88
HUN,C22_C23,2010,227245,72.779999,69.809998,1447143,100,1428191,1447143,129788,123337,1008544,100,966878,1008544,100,438599,100,461313,438599
HUN,C22_C23,2011,239514,74.410004,71.949997,1630838,103.54704,1574973,1574973,132939,127995,1166152,103.5453,1126224,1126224,99.889076,464686,103.55143,448749,448749
HUN,C22_C23,2012,247960,72.970001,70.82,1689349,108.89142,1606436,1551406.9,129159,125250,1188369,107.98219,1139540,1100523.1,103.30142,500980,111.11082,466896,450883.22
HUN,C22_C23,2013,257977,64.93,63.049999,1741353,111.86861,1695010,1556605.6,114831,111554,1208757,107.62959,1212717,1123071.4,111.8568,532596,122.69964,482293,434064.88
HUN,C22_C23,2014,278002,70.519997,68.580002,1909116,113.78271,1877000,1677861.3,125332,121610,1315776,106.74281,1326707,1232660.1,105.89017,593340,132.29788,550293,448487.88
HUN,C22_C23,2015,300609,74.57,72.639999,2151741,113.75876,2152194,1891494.9,134333,130440,1492395,105.43238,1510944,1415499.6,106.77232,659346,136.03131,641250,484701.63
HUN,C22_C23,2016,332699,78.080002,76.209999,2242591,114.22158,2233504,1963368.9,140008,136425,1541951,105.64217,1538889,1459598.1,107.92432,700640,137.21124,694615,510628.72
HUN,C22_C23,2017,368094,81.010002,79.209999,2386903,114.30932,2385071,2088108.9,142850,139524,1666132,107.95928,1630372,1543296.6,113.93857,720771,131.04282,754699,550027.13
HUN,C24_C25,2010,281090,89.949997,86.220001,1495331,100,1393647,1495331,160217,152697,1072629,100,953844,1072629,100,422702,100,439803,422702
HUN,C24_C25,2011,323092,92.580002,89.110001,1849961,107.25916,1724758,1724758,167450,160216,1353147,105.14739,1286905,1286905,99.110001,496814,113.46593,437853,437853
HUN,C24_C25,2012,333494,89.279999,85.889999,1773551,109.96547,1729903,1612825.4,157612,151187,1278253,109.14836,1231397,1171115.1,105.65496,495298,112.73576,498506,439344.19
HUN,C24_C25,2013,340998,88.309998,84.330002,1823566,109.84229,1825611,1660167.5,156547,148515,1292904,107.19093,1316514,1206169.3,109.33731,530662,117.51116,509097,451584.31
HUN,C24_C25,2014,365063,90.330002,86.360001,1945300,112.50676,1899230,1729051.8,160751,152694,1367157,107.26907,1366161,1274511.9,106.96086,578143,127.4474,533069,453632.63
HUN,C24_C25,2015,373159,93.169998,89.150002,2082082,112.75327,2077530,1846582.5,167709,158925,1453875,105.88114,1472933,1373119.9,107.21436,628207,132.42432,604597,474389.44
HUN,C24_C25,2016,398787,99.120003,95.099998,2148625,112.98664,2144187,1901662.9,175871,167452,1483261,105.59112,1487335,1404721.4,106.90052,665364,134.14038,656852,496020.66
HUN,C24_C25,2017,438523,101.86,97.75,2480009,118.93455,2355984,2085188.1,179846,171470,1762255,112.77073,1650060,1562688.3,110.91031,717754,136.38832,705924,526257.63
HUN,C26,2010,227856,85.32,84.940002,4595662,100,4636832,4595662,153613,152773,4173680,100,4198298,4173680,100,421982,100,438534,421982
HUN,C26,2011,243278,92.790001,92.400002,4336695,98.990303,4380929,4380929,163714,162782,3791445,101.16857,3747651,3747651,140.81296,545250,86.099625,633278,633278
HUN,C26,2012,231612,87.110001,86.739998,3360830,100.24222,3318857,3352709,153190,152401,2906544,101.9147,2885265,2851938,119.66954,454286,90.208893,433592,503593.34
HUN,C26,2013,220835,73.919998,73.239998,2919246,98.406929,2973690,2966504.5,131114,129699,2420417,99.656548,2475262,2428758.8,153.40448,498829,90.281471,498428,552526.44
HUN,C26,2014,209373,75.580002,74.75,2853323,95.739609,2932817,2980295.3,135904,134370,2361790,97.499435,2414043,2422362.8,153.91515,491533,85.540764,518774,574618.44
HUN,C26,2015,210291,67.300003,66.440002,3059943,96.861511,3024501,3159090.8,121859,120507,2523497,99.6362,2469379,2532711,193.86159,536446,82.66291,555122,648956.13
HUN,C26,2016,241011,71.010002,70.309998,3227081,94.28656,3315212,3422630.8,128431,127097,2676355,97.623116,2731544,2741517.8,200.13332,550726,77.997444,583668,706082.13
HUN,C26,2017,269386,74.110001,73.43,3367447,93.689751,3388898,3594253.5,132414,131025,2736511,95.255844,2804518,2872801,205.97528,630936,84.211296,584380,749229.69
HUN,C26_C27,2010,352565,141.25999,140.71001,5560120,100,5580909,5560120,253898,252760,4925324,100,4927655,4925324,100,634796,100,653254,634796
HUN,C26_C27,2011,371889,145.73,145.34,5259017,99.766716,5271314,5271314,257125,256193,4499566,101.37178,4438677,4438677,129.5199,759451,91.210335,832637,832637
HUN,C26_C27,2012,361287,133.92999,133.56,4288006,101.58321,4211329,4221176,235105,234316,3609381,102.38411,3573693,3525333,118.93016,678625,97.073586,637636,699083.06
HUN,C26_C27,2013,355197,124.59,123.91,3891260,100.3242,3940093,3878685.5,220033,218618,3156396,100.34267,3220612,3145617,134.72728,734864,99.149086,719481,741170.69
HUN,C26_C27,2014,370193,118.89,118.06,3930623,98.467041,4004757,3991815.8,211902,210368,3149955,98.209465,3218375,3207384.3,149.70451,780668,98.42865,786382,793130.88
HUN,C26_C27,2015,379278,108.08,107.22,4225528,99.478249,4182575,4247690,194728,193376,3395278,99.895905,3337959,3398816,176.25217,830250,96.754486,844616,858099.75
HUN,C26_C27,2016,431366,114.04,113.34,4464212,97.626373,4548894,4572752,204596,203262,3600226,98.351234,3656770,3660580.5,180.25282,863986,93.702805,892124,922049.25
HUN,C26_C27,2017,482759,119.22,118.54,4683046,97.384438,4694680,4808823.5,211384,209995,3718809,97.065514,3768068,3831236.3,187.11057,964237,97.507599,926612,988883.94
HUN,C27,2010,124709,55.939999,55.77,964458,100,944077,964458,100285,99987,751644,100,729357,751644,100,212814,100,214720,212814
HUN,C27,2011,128611,52.939999,52.939999,922322,103.58688,890385,890385,93411,93411,708121,102.47385,691026,691026,100.5712,214201,107.44486,199359,199359
HUN,C27,2012,129675,46.82,46.82,927176,107.61488,892472,861568.63,81915,81915,702837,104.61867,688428,671808.44,109.24725,224339,118.13174,204044,189905.78
HUN,C27,2013,134362,50.669998,50.669998,972014,108.23969,966403,898019.88,88919,88919,735979,103.30334,745350,712444.56,99.167877,236035,126.13819,221053,187124.14
HUN,C27,2014,160820,43.310001,43.310001,1077300,108.78092,1071940,990339.06,75998,75998,788165,101.22694,804332,778611.81,131.54857,289135,136.28503,267608,212154.63
HUN,C27,2015,168987,40.779999,40.779999,1165585,109.48645,1158074,1064592.9,72869,72869,871781,101.6,868580,858052.13,137.36761,293804,138.31406,289494,212418.05
HUN,C27,2016,190355,43.029999,43.029999,1237131,109.79254,1233682,1126789.6,76165,76165,923871,101.45121,925226,910655.5,137.97717,313260,140.4682,308456,223011.33
HUN,C27,2017,213373,45.110001,45.110001,1315599,110.61797,1305782,1189317.5,78970,78970,982298,103.42516,963550,949766.94,145.38388,333301,136.80249,342232,243636.64
HUN,C28,2010,210132,44.98,43.490002,1428561,100,1436236,1428561,81505,78074,792715,100,765942,792715,100,635846,100,670294,635846
HUN,C28,2011,254542,45.119999,44.529999,1948375,102.76809,1895895,1895895,81859,80608,1247217,104.21866,1196731,1196731,109.48256,701158,100.28519,699164,699164
HUN,C28,2012,267243,45.150002,44.360001,2095925,107.14807,2010248,1956101.4,80432,79013,1294065,103.40504,1304247,1251452.5,112.19459,801860,113.90166,706001,703993.25
HUN,C28,2013,262821,51.41,50.290001,2078680,108.95174,2044268,1907890.6,92004,89687,1325009,102.84487,1332226,1288356.9,87.096588,753671,120.56084,712042,625137.5
HUN,C28,2014,276967,58.389999,57.259998,2200186,109.89002,2181400,2002170.9,104893,102582,1380734,101.61932,1397386,1358731.8,79.470024,819452,126.01028,784014,650305.69
HUN,C28,2015,289914,62.610001,61.529999,2280502,111.45766,2248427,2046070.3,112215,110819,1328381,101.47098,1330323,1309124.1,83.227585,952121,130.67912,918104,728594.56
HUN,C28,2016,306821,63.439999,62.41,1986157,112.39518,1969590,1767119.4,112455,111125,1349062,103.19966,1326464,1307234.9,56.097485,637095,129.45367,643126,492141.34
HUN,C28,2017,339052,66.660004,65.459999,2107014,112.25767,2109595,1876944.4,117680,115637,1439829,103.62479,1433922,1389463.9,56.852798,667185,127.82743,675673,521941.97
HUN,C29_C30,2010,290514,82.080002,82.080002,3848334,100,3856747,3848334,147677,147677,2995611,100,3005848,2995611,100,852723,100,850899,852723
HUN,C29_C30,2011,333514,79.669998,79.669998,4329771,101.2983,4274278,4274278,143450,143450,3475984,102.27146,3398782,3398782,105.69598,853787,97.520378,875496,875496
HUN,C29_C30,2012,357770,95.650002,95.650002,4601035,102.90018,4529409,4471357.5,167785,167785,3803576,107.02268,3634718,3553990.5,94.695526,797459,86.922188,894691,917440.06
HUN,C29_C30,2013,395087,110.35,110.35,5536945,104.65351,5444181,5290739.5,197257,197257,4500875,106.89363,4506309,4210611,94.729523,1036070,96.023201,937872,1078978.8
HUN,C29_C30,2014,450490,98.169998,98.169998,6778162,105.62995,6715505,6416894,175484,175484,5545661,107.51803,5513455,5157889.5,123.54173,1232501,98.455719,1202050,1251832.9
HUN,C29_C30,2015,510113,95.059998,95.059998,7989089,105.47162,8001082,7574634,173261,173261,6512917,107.6765,6503332,6048596.5,152.05562,1476172,97.03727,1497750,1521242.3
HUN,C29_C30,2016,563147,101.07,101.07,8120637,106.82562,8017709,7601769,179834,179834,6512649,109.23972,6419453,5961796,158.61375,1607988,97.628143,1598256,1647053.8
HUN,C29_C30,2017,621588,108.35,108.35,8193635,106.67525,8205185,7680915,192610,192610,6600354,109.23737,6600496,6042212.5,147.78893,1593281,96.93409,1604689,1643674.6
HUN,C31-C33,2010,175684,65.5,58.950001,666979,100,661159,666979,115339,101334,400649,100,394969,400649,100,266330,100,266190,266330
HUN,C31-C33,2011,190345,70.989998,62.82,683382,102.69348,665458,665458,124836,108005,406348,101.84288,398995,398995,92.43856,277034,103.96716,266463,266463
HUN,C31-C33,2012,195735,66.339996,58.900002,703242,103.10665,700424,682053,115345,100745,409334,104.21313,400024,392785.44,108.48285,293908,101.7203,300400,288937.41
HUN,C31-C33,2013,199671,63.419998,56.540001,763291,105.27183,747592,725066.75,110570,95731,444623,104.09256,445138,427141.94,116.45831,318668,107.17334,302454,297338.88
HUN,C31-C33,2014,197109,70,63.169998,820760,108.39902,797082,757165.56,121433,107245,484155,105.41109,478099,459301.78,106.14515,336605,113.09406,318983,297632.78
HUN,C31-C33,2015,199973,72.650002,65.800003,914939,110.45027,897947,828371.88,124488,111726,561992,106.14219,558121,529470.88,104.53107,352947,117.46072,339826,300480.88
HUN,C31-C33,2016,226239,77.690002,70.220001,1010956,115.89204,963486,872325.63,134106,118801,612563,110.40923,588889,554811.44,102.98631,398393,124.92233,374597,318912.56
HUN,C31-C33,2017,251345,83.510002,75.470001,1082523,120.04169,1045102,901789.25,142426,125821,651799,112.39678,640273,579908.94,98.536774,430724,132.91302,404829,324064.56
HUN,D,2010,188971,38.240002,38.240002,1610298,100,1541206,1610298,67210,67210,976237,100,895451,976237,100,634061,100,645755,634061
HUN,D,2011,188907,37.52,37.52,1607647,103.72063,1549978,1549978,65789,65789,1033810,109.90881,940607,940607,98.181885,573837,94.168739,609371,609371
HUN,D,2012,189185,37.119999,37.119999,1623156,110.24036,1527161,1472379.1,64681,64681,1015993,114.43957,975769,887798.69,95.957695,607163,103.69352,551392,585536.13
HUN,D,2013,189491,31.07,31.07,1472439,106.58987,1522867,1381406.1,54078,54078,938059,112.20306,956757,836036.88,107.01175,534380,97.881577,566110,545945.44
HUN,D,2014,198823,31.129999,31.129999,1375465,102.49195,1430460,1342022.5,54157,54157,819813,105.24071,874049,778988.5,111.26101,555652,97.748062,556411,568453.25
HUN,D,2015,199103,29.209999,29.209999,1394137,98.622017,1448843,1413616.4,50670,50670,814941,98.657303,869322,826032.13,124.02607,579196,97.693245,579521,592872.13
HUN,D,2016,208395,28.99,28.99,1382112,95.370506,1429233,1449202.8,50680,50680,754375,93.024712,800052,810940.44,134.70302,627737,97.469032,629181,644037.38
HUN,D,2017,217152,29.219999,29.219999,1358124,95.438599,1357155,1423034.3,50346,50346,801385,97.93499,761205,818282.63,128.73038,556739,91.055977,595950,611425
HUN,D_E,2010,357581,87.019997,86.089996,2189044,100,2096075,2189044,154043,152443,1272213,100,1177232,1272213,100,916831,100,918843,916831
HUN,D_E,2011,359805,85.279999,84.309998,2239949,104.61317,2141173,2141173,150282,148600,1372110,109.25356,1255895,1255895,98.974968,867839,98.030113,885278,885278
HUN,D_E,2012,364793,83.160004,82.32,2249740,110.7149,2125752,2032011.8,146097,144287,1355157,113.68684,1302312,1192008.8,96.601494,894583,106.49965,823440,839986.81
HUN,D_E,2013,360156,77.43,76.959999,2086233,108.08929,2136910,1930101.4,135382,134430,1277538,111.90197,1297915,1141658.1,97.769402,808695,102.65345,838995,787791.31
