country,year,isic,value_added,gross_output
36,2011,17,1476074899,4395216733
36,2012,17,1425759551,4440873430
36,2013,17,1254051048,3980332927
36,2014,17,1124969915,3461445893
36,2015,17,952602754,3023086343
36,2016,17,899485138,3045612074
36,2017,17,991754793,2997490722
36,2010,18,1386953218.933787,3683371591.190289
36,2011,18,1166625235,3172890559
36,2012,18,1114101145,3147646358
36,2013,18,970224252,2911638154
36,2014,18,838318927,2419406452
36,2015,18,785822146,2147863781
36,2016,18,676472294,1962513028
36,2017,18,647629675,1888472805
36,2010,19,375399687.8019558,1205874374.262174
36,2011,19,348646622,1169719731
36,2012,19,347897755,1128596885
36,2013,19,307961728,1029113485
36,2014,19,305580770,959108966
36,2015,19,255429761,827892930
36,2016,19,240110495,808793248
36,2017,19,301205281,476716755
36,2010,20,3908604158,11617571382
36,2011,20,4297224340,13562147292
36,2012,20,4011178286,12117403068
36,2013,20,3354755499,9869256248
36,2014,20,3293782107,9253057836
36,2015,20,2850295622,9045969844
36,2016,20,3187596918,9808848258
36,2017,20,3175301474,9971964150
36,2010,21,2386807796,8814310573
36,2011,21,2991346756,11244369305
36,2012,21,2508798396,10027945716
36,2013,21,2446316672,9549709753
36,2014,21,2463575944,8823081354
36,2015,21,2035925445,7608801809
36,2016,21,1911220074,7789838643
36,2017,21,1954385411,7647395149
36,2010,22,3570121423,8296037550
36,2011,22,4143531006,9256670961
36,2012,22,3860008428,9330079385
36,2013,22,3441641253,7961631251
36,2014,22,2986398501,7450221433
36,2015,22,3127512039,6916887663
36,2016,22,2604046642,6233952367
36,2017,22,2713146806,6467099646
36,2010,23,1446577976,23467219002
36,2011,23,1858760984,30501421921
36,2012,23,1847171415,37298573930
36,2013,23,1096691294,37374389748
36,2014,23,1204294717,31646088791
36,2015,23,827141666,17320391559
36,2016,23,3162234227.197875,11750546753
36,2017,23,1501427851,10093059403
36,2010,24,7821794802,27934457267
36,2011,24,9369104339,32879026843
36,2012,24,8964579660,32098744980
36,2013,24,7963562046,29992962254
36,2014,24,7838732678,27153420476
36,2015,24,6865801711,23884185142
36,2016,24,6935699450,23915154020
36,2017,24,6309982388,21496706669
36,2010,25,4981842098,14722623030
36,2011,25,5095604474,15376553824
36,2012,25,5382061108,15771364909
36,2013,25,4330772134,13109129472
36,2014,25,4058184742,12635178927
36,2015,25,3310069191,10468863863
36,2016,25,3447778569,10615411377
36,2017,25,3519426591,10815032366
36,2010,26,5016699399,15758251778
36,2011,26,5624763400,17329181207
36,2012,26,5900801511,18736779109
36,2013,26,5478629483,17192759907
36,2014,26,5173239057,16216513441
36,2015,26,4553411114,14518176833
36,2016,26,4587374202,14747839377
36,2017,26,4964905369,15726287940
36,2010,27,7326454214,54883737143
36,2011,27,9930239731,61645467645
36,2012,27,7921921804,62741703519
36,2013,27,5631162251,49706374422
36,2014,27,5114646874,43981996876
36,2015,27,5709606413,34447708269
36,2016,27,6264430789,37020875489
36,2017,27,6333741583,37368615483
36,2010,28,9816916615,26253051160
36,2011,28,11227865323,30251799192
36,2012,28,11291145899,31611066876
36,2013,28,10553722910,28896270960
36,2014,28,9658696026,29122117828
36,2015,28,7887520754,22228399282
36,2016,28,7409973432,21259071047
36,2017,28,7336992760,21774919180
36,2010,29,4727404259.200317,14255330253.47969
36,2011,29,13361846594.9557,40378053252.93708
36,2012,29,14798787501.91543,46452719701.20427
36,2013,29,5948777952,18793388573
36,2014,29,5309353205,16861928873
36,2015,29,3848725481,11772306906
36,2016,29,3995646789,11083738349
36,2017,29,4100377235,11586822997
36,2010,30,204726178.5550228,1075431428.732685
36,2011,30,1406964474,4186853959
36,2012,30,1482707100,3916955977
36,2013,30,1421064775,3517907637
36,2014,30,1313366319,3440713274
36,2015,30,476787839.2582828,870252121.6884086
36,2016,30,464034016.7484493,1316824860.035087
36,2017,30,531183763.3236126,1202406288.55177
36,2010,31,2348073705.507065,8434411190.153028
36,2011,31,1911367427,7025538881
36,2012,31,1911366834,7263401053
36,2013,31,1654690914,5894715705
36,2014,31,1269196827,4453005914
36,2015,31,1412376323,5034971339
36,2016,31,1917028215.077552,5210323413
36,2017,31,1535150580,5328191128
36,2010,32,1588460093.565875,4228022738.703767
36,2011,32,4080661329.765965,12136935722.9832
36,2012,32,4311104351.764276,10074591304.35449
36,2013,32,0,0
36,2014,32,4733677.878901924,0
36,2015,32,1529306441.174273,3033514358.459495
36,2016,32,1563214670.047528,2989608174.236007
36,2017,32,1975221562.305443,3274343413.563198
36,2010,33,812492515.4652606,2599590398.237551
36,2011,33,2170273646,5556684474
36,2012,33,2446673797,6048865139
36,2013,33,2206898150,5243072551
36,2014,33,2253545503,5068674546
36,2015,33,895287386.6205696,3212957673.085775
36,2016,33,768727989.7224139,3316145975.728907
36,2017,33,1015320610.801429,4109517112.780918
36,2010,34,5158429482.138177,20385089744.35524
36,2011,34,5269927785,20818741922
36,2012,34,5580859825,20704058082
36,2013,34,4558605889,19043426465
36,2014,34,3759815317,18074336353
36,2015,34,2753382566,13238022974
36,2016,34,2731907340,13403815304
36,2017,34,2690920462,13425478135
36,2010,35,2355153398.861823,7385169646.222822
36,2011,35,3859868814,11441385592
36,2012,35,4036028126,11370872468
36,2013,35,3819111584,10752594747
36,2014,35,3535362185,9663203117
36,2015,35,2990781991,8397629011
36,2016,35,2853821028,8180854496
36,2017,35,3345447968,8313419040
36,2010,36,2330852655,6668751989
36,2011,36,2680865593,7300949082
36,2012,36,2584383325,8300881859
36,2013,36,2451143658,7591884098
36,2014,36,2059740590,6866102439
36,2015,36,1843601860,4972616427
36,2016,36,2054691670,5457867670
36,2017,36,2127597608,5499870474
36,2010,37,1835008,0
36,2011,37,753145543.6257507,5853308536.747641
36,2012,37,835227191.1651934,5299123788.528006
36,2013,37,0,0
36,2014,37,673042.169307444,0
36,2015,37,0,0
36,2016,37,130917080.5383343,0
36,2017,37,1531904,649920512
40,2010,15,6243469062,21770358188
40,2011,15,6626630835,24795963186
40,2012,15,6581959968,24399520604
40,2013,15,6707614066,26454706889
40,2014,15,6772177212,26813279539
40,2015,15,6148111290,23359828505
40,2016,15,6494217321,23555836105
40,2017,15,7020724705,25230083701
40,2010,16,439672099.4827327,3704025260.878925
40,2011,16,371296549.1585963,3645828433.714706
40,2012,16,0,0
40,2013,16,0,0
40,2014,16,0,0
40,2015,16,0,0
40,2016,16,0,0
40,2017,16,0,0
40,2010,17,637710335,1758305765
40,2011,17,701044669,2000542119
40,2012,17,571763370,1699100885
40,2013,17,628818093,1816615019
40,2014,17,663101276,1852252297
40,2015,17,551206166,1589292626
40,2016,17,558717313,1549276274
40,2017,17,604014348,1652360836
40,2010,18,391102501,1049606315
40,2011,18,447484196,1182587195
40,2012,18,372738330,1019023629
40,2013,18,368049790,1025015966
40,2014,18,345083333,1022911357
40,2015,18,276601236,833907302
40,2016,18,268131205,742117312
40,2017,18,289869477,640525068
40,2010,19,280380636,883391056
40,2011,19,317506647,1031201546
40,2012,19,287423515,977008719
40,2013,19,318259487,1107734208
40,2014,19,332081343,1167127280
40,2015,19,279152093,973649710
40,2016,19,261051840,887908114
40,2017,19,282216164,991777047
40,2010,20,2641299590,9081843062
40,2011,20,2890366997,10524289391
40,2012,20,2480168226,9624126489
40,2013,20,2602239400,9882109628
40,2014,20,2632106181,9889735456
40,2015,20,2399465873,8601699539
40,2016,20,2553330401,8807181138
40,2017,20,2760337226,9399626317
40,2010,21,2192849368,7411611358
40,2011,21,2376851553,8221114612
40,2012,21,2165505611,7539695922
40,2013,21,2193693431,7567459195
40,2014,21,2355880216,7643973778
40,2015,21,1965820781,6422161924
40,2016,21,2104675097,6505279110
40,2017,21,2275307973,6836399152
40,2010,22,1386274925,3182724338
40,2011,22,1432950419,3389147222
40,2012,22,1313256913,3094717546
40,2013,22,1195896234,2931784786
40,2014,22,1149879748,2850221165
40,2015,22,966662537,2384271714
40,2016,22,950405694,2398247964
40,2017,22,1027458185,2377177295
40,2010,23,1284524827.85374,21549888485.36185
40,2011,23,1208691633.169551,27928508167.79623
40,2012,23,594890877,10754033572
40,2013,23,263689348,10410683404
40,2014,23,222360505,9861210691
40,2015,23,481889495,6407855070
40,2016,23,691787402,5917801747
40,2017,23,747872863,6847780864
40,2010,24,4925401992,20732936512
40,2011,24,5444738792,23077618144
40,2012,24,4226166555,21430848097
40,2013,24,4838686024,23436220234
40,2014,24,5417582535,23098426038
40,2015,24,4938341516,18536941620
40,2016,24,5976981142,18754694125
40,2017,24,6461554502,19291928652
40,2010,25,2516936108,6882503822
40,2011,25,2916501588,8071953483
40,2012,25,2523596451,7314074116
40,2013,25,2670883540,7650044937
40,2014,25,2919609381,8046637328
40,2015,25,2362755656,6672145456
40,2016,25,2493819376,6846195330
40,2017,25,2696001448,7293127993
40,2010,26,3047103088,7857942372
40,2011,26,3232896272,8597145918
40,2012,26,2919462248,7843565668
40,2013,26,3028975354,7989149832
40,2014,26,3176066663,8227205857
40,2015,26,2570262150,6747118476
40,2016,26,2627884928,6740557827
40,2017,26,2840936132,7074511072
40,2010,27,4155778860,15866206908
40,2011,27,5142523579,21980245649
40,2012,27,4795103136,20873217576
40,2013,27,4513522247,19608209699
40,2014,27,4696635802,19630611180
40,2015,27,4306949636,17239333273
40,2016,27,4211562497,16160988910
40,2017,27,4553007608,17462420550
40,2010,28,5949314279,14996457165
40,2011,28,6750491760,17967067991
40,2012,28,6412101340,17461010627
40,2013,28,6920982287,18076396074
40,2014,28,6944918145,18073424073
40,2015,28,6109848623,15467377140
40,2016,28,6514017601,16044401152
40,2017,28,7042130257,17148131214
40,2010,29,9525392494,26460011994
40,2011,29,11777078281,32254033602
40,2012,29,10807869457,31080413966
40,2013,29,11218480993,32685395521
40,2014,29,11445329900,32491035895
40,2015,29,9850398205,27620751601
40,2016,29,9837451010,27340092894
40,2017,29,10635005255,29621916574
40,2010,30,184725539.5189829,736147750.1835971
40,2011,30,700220488.9902129,1437096861.47592
40,2012,30,487804027.3852291,1121675816.626652
40,2013,30,544313197.570744,1263657067.777645
40,2014,30,587883436.7984967,1754468474.240453
40,2015,30,390753413.271246,742124356.4351368
40,2016,30,424277289.1634014,1148917108.726725
40,2017,30,416848153.1639422,1081663093.026486
40,2010,31,5325377828,13215238309
40,2011,31,5445989947,15138561628
40,2012,31,5579768307,14404325107
40,2013,31,5131320148,14206959764
40,2014,31,5210612144,14499336778
40,2015,31,4548393681,12304540852
40,2016,31,4776363747,13184445508
40,2017,31,5163599138,15283463884
40,2010,32,1433276144.064143,2894140289.808766
40,2011,32,1173989938.511253,1957282119.014738
40,2012,32,1012072114.692072,1516935144.1104
40,2013,32,1225358148.119004,1872502195.878123
40,2014,32,1266033773.464087,2434273441.893233
40,2015,32,1253349315.192644,2586888138.394624
40,2016,32,1429284187.473186,2608404567.694366
40,2017,32,1550061423.536022,2945540503.294846
40,2010,33,733116396.4168742,1779455734.631621
40,2011,33,1068425588.383658,2924754534.104099
40,2012,33,1152463559.531913,3427991344.669712
40,2013,33,1119492771.894152,3191455983.904364
40,2014,33,866947548.6675718,2524395808.629661
40,2015,33,733736419.7981772,2739911901.353396
40,2016,33,702866203.3634127,2893305679.578909
40,2017,33,796776089.0010763,3696847757.183443
40,2010,34,3471448851,14621776992
40,2011,34,4139263782,17843762815
40,2012,34,4207921428,16757291729
40,2013,34,3653810022,17363663727
40,2014,34,4274999902,18297774152
40,2015,34,3583061835,15611112839
40,2016,34,3668995008,15918188576
40,2017,34,3966452402,17577814665
40,2010,35,889615867,3134912489
40,2011,35,868694906,3312411881
40,2012,35,569707584,3021480441
40,2013,35,943094337,3404460543
40,2014,35,947154919,3246649133
40,2015,35,816716768,2685272316
40,2016,35,841117904,2952098148
40,2017,35,909310075,3440962726
40,2010,36,3152792218,8976021362
40,2011,36,3276268222,10900459168
40,2012,36,3016469292,9123030817
40,2013,36,2971749754,9355793593
40,2014,36,3124722150,8478489010
40,2015,36,2678063382,7681617941
40,2016,36,2777104841,7317305301
40,2017,36,3002253789,7643253080
40,2010,37,377259998.8569356,987947233.2708603
40,2011,37,44804931.26305982,1376821561.863543
40,2012,37,253952,393216
40,2013,37,0,147456
40,2014,37,131072,0
40,2015,37,0,0
40,2016,37,0,0
40,2017,37,0,212992
48,2010,15,256656915,607797872
48,2011,15,370986702,819417553
48,2012,15,404635638,885757979
48,2013,15,481617021,1064212766
48,2014,15,535034574,1184585106
48,2015,15,562307856,1231156856
48,2016,15,608167138,1331564431
48,2017,15,,
48,2010,16,0,0
48,2011,16,2746.765879722444,0
48,2012,16,2590.1893770557,0
48,2013,16,0,0
48,2014,16,2285.776495024168,1345.006545703159
48,2015,16,0,0
48,2016,16,0,0
48,2017,16,,
48,2010,17,6574468,18747340
48,2011,17,8757979,21611702
48,2012,17,9250000,22510638
48,2013,17,10476064,24071809
48,2014,17,13369681,29390957
48,2015,17,14051197,30546457
48,2016,17,15197149,33037689
48,2017,17,,
48,2010,18,77194149,175728723
48,2011,18,148449468,359582447
48,2012,18,151486702,366941489
48,2013,18,161646277,391547872
48,2014,18,187531915,454252660
48,2015,18,197091316,472111521
48,2016,18,213165191,510614798
48,2017,18,,
48,2010,19,12351064,27513298
48,2011,19,17196809,32837766
48,2012,19,20364362,39101064
48,2013,19,22646277,38247340
48,2014,19,29063830,45404255
48,2015,19,30545354,47189316
48,2016,19,33036495,51037862
48,2017,19,,
48,2010,20,2752660,5183511
48,2011,20,3103723,5864362
48,2012,20,3523936,6271277
48,2013,20,4523936,7452128
48,2014,20,5228723,9502660
48,2015,20,5495255,9876255
48,2016,20,5943426,10681718
48,2017,20,,
48,2010,21,32138298,53688830
48,2011,21,54651596,87513298
48,2012,21,62696809,97507979
48,2013,21,70476064,106571809
48,2014,21,75021277,117255319
48,2015,21,78845471,121865191
48,2016,21,85275750,131803963
48,2017,21,,
48,2010,22,67465426,156462766
48,2011,22,121348404,229973404
48,2012,22,129276596,248093085
48,2013,22,154678191,280856383
48,2014,22,173135638,322787234
48,2015,22,181961194,335477556
48,2016,22,196801125,362837585
48,2017,22,,
48,2010,23,642313830,6628069149
48,2011,23,762324468,8623265957
48,2012,23,790242021,11059281915
48,2013,23,898492021,11847978723
48,2014,23,666430851,11501912234
48,2015,23,700402035,11954107848
48,2016,23,757523649,12929030718
48,2017,23,,
48,2010,24,411638298,610723404
48,2011,24,523651596,759542553
48,2012,24,690976064,978617021
48,2013,24,650510638,950757979
48,2014,24,698694149,1008800532
48,2015,24,734309947,1048461343
48,2016,24,794196939,1133969101
48,2017,24,,
48,2010,25,0,0
48,2011,25,3849.498075071615,0
48,2012,25,4115.334388281787,0
48,2013,25,0,132558511
48,2014,25,4211.568450197478,3662.173300646223
48,2015,25,0,265403832
48,2016,25,0,287048965
48,2017,25,,
48,2010,26,297127660,998648936
48,2011,26,430436170,1379069149
48,2012,26,411720745,1268781915
48,2013,26,560226064,1446984043
48,2014,26,811736702,1733561170
48,2015,26,853114822,1801715816
48,2016,26,922691000,1948655596
48,2017,26,,
48,2010,27,520768617,2278912234
48,2011,27,672372340,3501117021
48,2012,27,1040984043,4200771277
48,2013,27,825053191,3856143617
48,2014,27,817893617,4203478723
48,2015,27,859585585,4368737734
48,2016,27,929689489,4725032189
48,2017,27,,
48,2010,28,135356383,297268617
48,2011,28,247978723,559563830
48,2012,28,249518617,551263298
48,2013,28,287460106,636523936
48,2014,28,320162234,713816489
48,2015,28,336482441,741880056
48,2016,28,363924426,802384434
48,2017,28,,
48,2010,29,24603723,36896277
48,2011,29,13795213,41800532
48,2012,29,15962766,48364362
48,2013,29,17303191,52422872
48,2014,29,19845745,57313830
48,2015,29,20857378,59567112
48,2016,29,22558410,64425136
48,2017,29,,
48,2010,30,0,0
48,2011,30,1083.735666570299,0
48,2012,30,974.476035824061,0
48,2013,30,0,0
48,2014,30,1182.654951538627,1136.819962854352
48,2015,30,0,0
48,2016,30,0,0
48,2017,30,,
48,2010,31,48234043,438529255
48,2011,31,53175532,582353723
48,2012,31,75707447,585218085
48,2013,31,103851064,638859043
48,2014,31,106590426,663734043
48,2015,31,112023851,689828628
48,2016,31,121160011,746087926
48,2017,31,,
48,2010,32,84191489,140082447
48,2011,32,69428191,149332447
48,2012,32,67300532,144755319
48,2013,32,72337766,155590426
48,2014,32,76808511,165210106
48,2015,32,80723809,171705311
48,2016,32,87307277,185708819
48,2017,32,,
48,2010,33,9481383,18117021
48,2011,33,8968085,18781915
48,2012,33,10465426,20728723
48,2013,33,11287234,21930851
48,2014,33,13771277,26755319
48,2015,33,14473266,27807199
48,2016,33,15653638,30075029
48,2017,33,,
48,2010,34,1635638,2992021
48,2011,34,1848404,4460106
48,2012,34,2236702,5398936
48,2013,34,3867021,9329787
48,2014,34,4664894,10787234
48,2015,34,4902686,11211332
48,2016,34,5302527,12125678
48,2017,34,,
48,2010,35,106890957,248928191
48,2011,35,137305851,292763298
48,2012,35,121670213,283348404
48,2013,35,131356383,299143617
48,2014,35,148654255,329845745
48,2015,35,156231878,342813572
48,2016,35,168973441,370771894
48,2017,35,,
48,2010,36,63372340,108287234
48,2011,36,66332447,114941489
48,2012,36,58845745,108156915
48,2013,36,78265957,131574468
48,2014,36,91079787,144385638
48,2015,36,95722561,150062133
48,2016,36,103529261,162300521
48,2017,36,,
48,2010,37,8143617,15643617
48,2011,37,11755319,22670213
48,2012,37,13324468,25441489
48,2013,37,22696809,35739362
48,2014,37,26718085,40050532
48,2015,37,28080035,41625112
48,2016,37,30370114,45019867
48,2017,37,,
50,2010,15,,
50,2011,15,2528887858,8922199780
50,2012,15,,
50,2013,15,,
50,2014,15,,
50,2015,15,,
50,2016,15,,
50,2017,15,,
50,2010,16,,
50,2011,16,325046917,1175917057
50,2012,16,,
50,2013,16,,
50,2014,16,,
50,2015,16,,
50,2016,16,,
50,2017,16,,
50,2010,17,,
50,2011,17,2963200557,9645633601
50,2012,17,,
50,2013,17,,
50,2014,17,,
50,2015,17,,
50,2016,17,,
50,2017,17,,
50,2010,18,,
50,2011,18,7497796160,24537066096
50,2012,18,,
50,2013,18,,
50,2014,18,,
50,2015,18,,
50,2016,18,,
50,2017,18,,
50,2010,19,,
50,2011,19,299118019,1027269232
50,2012,19,,
50,2013,19,,
50,2014,19,,
50,2015,19,,
50,2016,19,,
50,2017,19,,
50,2010,20,,
50,2011,20,31096242,93218385
50,2012,20,,
50,2013,20,,
50,2014,20,,
50,2015,20,,
50,2016,20,,
50,2017,20,,
50,2010,21,,
50,2011,21,211603967,771208363
50,2012,21,,
50,2013,21,,
50,2014,21,,
50,2015,21,,
50,2016,21,,
50,2017,21,,
50,2010,22,,
50,2011,22,65578282,145937205
50,2012,22,,
50,2013,22,,
50,2014,22,,
50,2015,22,,
50,2016,22,,
50,2017,22,,
50,2010,23,,
50,2011,23,17657810,49689477
50,2012,23,,
50,2013,23,,
50,2014,23,,
50,2015,23,,
50,2016,23,,
50,2017,23,,
50,2010,24,,
50,2011,24,959225447,3415319774
50,2012,24,,
50,2013,24,,
50,2014,24,,
50,2015,24,,
50,2016,24,,
50,2017,24,,
50,2010,25,,
50,2011,25,227952231,689709126
50,2012,25,,
50,2013,25,,
50,2014,25,,
50,2015,25,,
50,2016,25,,
50,2017,25,,
50,2010,26,,
50,2011,26,1490884745,4744008097
50,2012,26,,
50,2013,26,,
50,2014,26,,
50,2015,26,,
50,2016,26,,
50,2017,26,,
50,2010,27,,
50,2011,27,2926299877,12216058078
50,2012,27,,
50,2013,27,,
50,2014,27,,
50,2015,27,,
50,2016,27,,
50,2017,27,,
50,2010,28,,
50,2011,28,300176596,962305590
50,2012,28,,
50,2013,28,,
50,2014,28,,
50,2015,28,,
50,2016,28,,
50,2017,28,,
50,2010,29,,
50,2011,29,58958820,192507282
50,2012,29,,
50,2013,29,,
50,2014,29,,
50,2015,29,,
50,2016,29,,
50,2017,29,,
50,2010,30,,
50,2011,30,34583608.94077493,121519704.4014687
50,2012,30,,
50,2013,30,,
50,2014,30,,
50,2015,30,,
50,2016,30,,
50,2017,30,,
50,2010,31,,
50,2011,31,558530702,1957669435
50,2012,31,,
50,2013,31,,
50,2014,31,,
50,2015,31,,
50,2016,31,,
50,2017,31,,
50,2010,32,,
50,2011,32,57982891.92084045,165506133.1695328
50,2012,32,,
