country,isic,year,value,isicComb,variable
620,16,2011,712721830,,14
620,17,2011,3994828633,,14
620,18,2011,4026662911,,14
620,19,2011,3143510574,,14
620,20,2011,3518985622,,14
620,21,2011,5027976315,,14
620,22,2011,1543187961,,14
620,23,2011,11561884756,,14
620,24,2011,7556908756,,14
620,25,2011,4641658152,,14
620,26,2011,5686204867,,14
620,27,2011,3764622611,,14
620,28,2011,7585267358,,14
620,29,2011,5295577152,,14
620,30,2011,2380326889,30F,14
620,31,2011,4049043867,,14
620,32,2011,...,30F,14
620,33,2011,...,30F,14
620,34,2011,9765692878,,14
620,35,2011,302215171,,14
620,36,2011,3055376030,,14
620,37,2011,...,,14
620,D,2011,106080729438,,14
620,15,2012,17544783219,,14
620,16,2012,665943703,,14
620,17,2012,3589389226,,14
620,18,2012,3666095395,,14
620,19,2012,2947472292,,14
620,20,2012,3271771210,,14
620,21,2012,4727647907,,14
620,22,2012,1227942156,,14
620,23,2012,11698406778,,14
620,24,2012,7216296344,,14
620,25,2012,4337050009,,14
620,26,2012,4493803113,,14
620,27,2012,3378157805,,14
620,28,2012,6523499083,,14
620,29,2012,4764651823,,14
620,30,2012,1799320082,30F,14
620,31,2012,3471438877,,14
620,32,2012,...,30F,14
620,33,2012,...,30F,14
620,34,2012,8307657267,,14
620,35,2012,286267147,,14
620,36,2012,2746006023,,14
620,37,2012,...,,14
620,D,2012,96663473653,,14
620,15,2013,18048778351,,14
620,16,2013,747119814,,14
620,17,2013,3987736855,,14
620,18,2013,4016017801,,14
620,19,2013,3334222855,,14
620,20,2013,3327849633,,14
620,21,2013,4814786850,,14
620,22,2013,1273701819,,14
620,23,2013,12559101066,,14
620,24,2013,7171526927,,14
620,25,2013,4533438360,,14
620,26,2013,4433061344,,14
620,27,2013,3295718369,,14
620,28,2013,6721555345,,14
620,29,2013,4962564476,,14
620,30,2013,1771339088,30F,14
620,31,2013,3489568539,,14
620,32,2013,...,30F,14
620,33,2013,...,30F,14
620,34,2013,8214334815,,14
620,35,2013,335121792,,14
620,36,2013,2891155704,,14
620,37,2013,...,,14
620,D,2013,99928828939,,14
620,15,2014,18155018493,,14
620,16,2014,901780625,,14
620,17,2014,4142194096,,14
620,18,2014,4461804012,,14
620,19,2014,3608581712,,14
620,20,2014,3556971917,,14
620,21,2014,4820420082,,14
620,22,2014,1291707487,,14
620,23,2014,11060179813,,14
620,24,2014,6924353939,,14
620,25,2014,4740418001,,14
620,26,2014,4561972375,,14
620,27,2014,3171423097,,14
620,28,2014,7234543759,,14
620,29,2014,5393303415,,14
620,30,2014,1814175116,30F,14
620,31,2014,3402805575,,14
620,32,2014,...,30F,14
620,33,2014,...,30F,14
620,34,2014,8626419770,,14
620,35,2014,407041754,,14
620,36,2014,3125783683,,14
620,37,2014,...,,14
620,D,2014,101400503794,,14
620,15,2015,15220277018,,14
620,16,2015,861079437,,14
620,17,2015,3641620613,,14
620,18,2015,3863212200,,14
620,19,2015,3012890791,,14
620,20,2015,3164832934,,14
620,21,2015,4361959455,,14
620,22,2015,1107070425,,14
620,23,2015,7825352827,,14
620,24,2015,5866519491,,14
620,25,2015,4214786354,,14
620,26,2015,3962584416,,14
620,27,2015,2580909299,,14
620,28,2015,6369481254,,14
620,29,2015,4321700278,,14
620,30,2015,1612028494,30F,14
620,31,2015,2987825774,,14
620,32,2015,...,30F,14
620,33,2015,...,30F,14
620,34,2015,8047942737,,14
620,35,2015,442517626,,14
620,36,2015,2866937501,,14
620,37,2015,...,,14
620,D,2015,86331305336,,14
620,15,2016,15199632217,,14
620,16,2016,835697733,,14
620,17,2016,3783150097,,14
620,18,2016,4122406819,,14
620,19,2016,3048996888,,14
620,20,2016,3118020927,,14
620,21,2016,4316204572,,14
620,22,2016,1072082399,,14
620,23,2016,6629499748,,14
620,24,2016,5676771364,,14
620,25,2016,4360561370,,14
620,26,2016,3951174457,,14
620,27,2016,2524680905,,14
620,28,2016,6595762117,,14
620,29,2016,4388215166,,14
620,30,2016,2102241617,30F,14
620,31,2016,2988601159,,14
620,32,2016,...,30F,14
620,33,2016,...,30F,14
620,34,2016,8011194148,,14
620,35,2016,821981423,,14
620,36,2016,2772458991,,14
620,37,2016,...,,14
620,D,2016,86319442140,,14
620,15,2017,16840601850,,14
620,16,2017,733606266,,14
620,17,2017,4094785030,,14
620,18,2017,4287708773,,14
620,19,2017,3143801533,,14
620,20,2017,3389463847,,14
620,21,2017,4708941088,,14
620,22,2017,1138047598,,14
620,23,2017,8108208834,,14
620,24,2017,6346539263,,14
620,25,2017,4912570024,,14
620,26,2017,4439613782,,14
620,27,2017,3239361974,,14
620,28,2017,7370658448,,14
620,29,2017,4702404788,,14
620,30,2017,2412336250,30F,14
620,31,2017,3137941753,,14
620,32,2017,...,30F,14
620,33,2017,...,30F,14
620,34,2017,9720902601,,14
620,35,2017,895765958,,14
620,36,2017,3069877350,,14
620,37,2017,...,,14
620,D,2017,96693475412,,14
634,15,2010,323316758,,14
634,16,2010,...,,14
634,17,2010,24375549,,14
634,18,2010,135380769,,14
634,19,2010,8206044,,14
634,20,2010,66713736,,14
634,21,2010,18264011,,14
634,22,2010,247687088,,14
634,23,2010,8527200000,,14
634,24,2010,4100363462,,14
634,25,2010,267145330,,14
634,26,2010,1958045604,,14
634,27,2010,2969396978,,14
634,28,2010,563754945,,14
634,29,2010,72194231,,14
634,30,2010,...,,14
634,31,2010,56431868,,14
634,32,2010,...,,14
634,33,2010,2958791,,14
634,34,2010,22516209,,14
634,35,2010,4574176,,14
634,36,2010,141514011,,14
634,37,2010,10687637,,14
634,D,2010,23745394505,,14
634,15,2011,352540110,,14
634,16,2011,...,,14
634,17,2011,11673901,,14
634,18,2011,199525275,,14
634,19,2011,7182967,,14
634,20,2011,99635165,,14
634,21,2011,19388187,,14
634,22,2011,287665659,,14
634,23,2011,10729321703,,14
634,24,2011,8266942033,,14
634,25,2011,299249176,,14
634,26,2011,1481402473,,14
634,27,2011,6242830495,,14
634,28,2011,523083242,,14
634,29,2011,65975824,,14
634,30,2011,...,,14
634,31,2011,88034341,,14
634,32,2011,...,,14
634,33,2011,6229121,,14
634,34,2011,25047802,,14
634,35,2011,3295055,,14
634,36,2011,139194231,,14
634,37,2011,5499176,,14
634,D,2011,30741368681,,14
634,15,2012,465994231,,14
634,16,2012,...,,14
634,17,2012,15213187,,14
634,18,2012,261577473,,14
634,19,2012,3574725,,14
634,20,2012,132217033,,14
634,21,2012,25026099,,14
634,22,2012,287180220,,14
634,23,2012,11022140385,,14
634,24,2012,15427242033,,14
634,25,2012,292779670,,14
634,26,2012,1606986264,,14
634,27,2012,4317407418,,14
634,28,2012,685293956,,14
634,29,2012,79826374,,14
634,30,2012,...,,14
634,31,2012,143740659,,14
634,32,2012,...,,14
634,33,2012,4547802,,14
634,34,2012,17674176,,14
634,35,2012,1933242,,14
634,36,2012,146545330,,14
634,37,2012,7828297,,14
634,D,2012,34944728571,,14
634,15,2013,481363462,,14
634,16,2013,...,,14
634,17,2013,26928571,,14
634,18,2013,265940110,,14
634,19,2013,6284615,,14
634,20,2013,161482143,,14
634,21,2013,27009615,,14
634,22,2013,322284066,,14
634,23,2013,10146504396,,14
634,24,2013,15188191484,,14
634,25,2013,293550549,,14
634,26,2013,2565006044,,14
634,27,2013,4353425275,,14
634,28,2013,884704396,,14
634,29,2013,82530495,,14
634,30,2013,...,,14
634,31,2013,189848626,,14
634,32,2013,...,,14
634,33,2013,3135989,,14
634,34,2013,20450000,,14
634,35,2013,95825549,,14
634,36,2013,156794780,,14
634,37,2013,18894231,,14
634,D,2013,35290154396,,14
634,15,2014,502166758,,14
634,16,2014,...,,14
634,17,2014,29623626,,14
634,18,2014,291922253,,14
634,19,2014,6766484,,14
634,20,2014,189343132,,14
634,21,2014,31236813,,14
634,22,2014,331891209,,14
634,23,2014,7971559890,,14
634,24,2014,16656401099,,14
634,25,2014,421353297,,14
634,26,2014,2647412637,,14
634,27,2014,4523214835,,14
634,28,2014,1202600275,,14
634,29,2014,63806319,,14
634,30,2014,...,,14
634,31,2014,375065659,,14
634,32,2014,...,,14
634,33,2014,...,,14
634,34,2014,22687363,,14
634,35,2014,114767033,,14
634,36,2014,172128571,,14
634,37,2014,...,,14
634,D,2014,35553947253,,14
634,15,2015,631253571,,14
634,16,2015,...,,14
634,17,2015,21470055,,14
634,18,2015,380979121,,14
634,19,2015,4454670,,14
634,20,2015,249913736,,14
634,21,2015,29818956,,14
634,22,2015,364293956,,14
634,23,2015,5095278571,,14
634,24,2015,11236677473,,14
634,25,2015,727593407,,14
634,26,2015,3047648077,,14
634,27,2015,3749815659,,14
634,28,2015,1854719780,,14
634,29,2015,138247253,,14
634,30,2015,...,,14
634,31,2015,447870604,,14
634,32,2015,...,,14
634,33,2015,...,,14
634,34,2015,25842308,,14
634,35,2015,94996703,,14
634,36,2015,212634615,,14
634,37,2015,...,,14
634,D,2015,28313508516,,14
634,15,2016,721095055,,14
634,16,2016,...,,14
634,17,2016,22160440,,14
634,18,2016,411165385,,14
634,19,2016,7029945,,14
634,20,2016,250749451,,14
634,21,2016,30650549,,14
634,22,2016,309557967,,14
634,23,2016,4788343407,,14
634,24,2016,9694514286,,14
634,25,2016,588472253,,14
634,26,2016,3240741484,,14
634,27,2016,3186055495,,14
634,28,2016,2027655220,,14
634,29,2016,617240385,,14
634,30,2016,...,,14
634,31,2016,567440659,,14
634,32,2016,...,,14
634,33,2016,...,,14
634,34,2016,21592308,,14
634,35,2016,88005769,,14
634,36,2016,243476374,,14
634,37,2016,...,,14
634,D,2016,26815946429,,14
634,15,2017,922007692,,14
634,16,2017,...,,14
634,17,2017,20352198,,14
634,18,2017,410183242,,14
634,19,2017,4951648,,14
634,20,2017,234197527,,14
634,21,2017,60536264,,14
634,22,2017,296242857,,14
634,23,2017,9015462088,,14
634,24,2017,9775517308,,14
634,25,2017,591618681,,14
634,26,2017,2901173352,,14
634,27,2017,3566782967,,14
634,28,2017,2086248077,,14
634,29,2017,340576099,,14
634,30,2017,...,,14
634,31,2017,686160440,,14
634,32,2017,...,,14
634,33,2017,...,,14
634,34,2017,18802473,,14
634,35,2017,38881044,,14
634,36,2017,296248077,,14
634,37,2017,...,,14
634,D,2017,31265942033,,14
410,15,2010,64416151719,,14
410,16,2010,2689304485,,14
410,17,2010,23015221754,,14
410,18,2010,20370032589,,14
410,19,2010,5247128017,,14
410,20,2010,5774781840,,14
410,21,2010,20015380019,,14
410,22,2010,6854309662,,14
410,23,2010,98813990945,,14
410,24,2010,145134211553,,14
410,25,2010,53008449066,,14
410,26,2010,32968848872,,14
410,27,2010,132149602474,,14
410,28,2010,72106057436,,14
410,29,2010,97443821018,,14
410,30,2010,242808124237,30F,14
410,31,2010,61378249709,,14
410,32,2010,...,30F,14
410,33,2010,...,30F,14
410,34,2010,132491279950,,14
410,35,2010,71554183437,,14
410,36,2010,19074253200,,14
410,37,2010,...,,14
410,D,2010,1307313381982,,14
410,15,2011,63959859861,,14
410,16,2011,2730446181,,14
410,17,2011,20529367201,,14
410,18,2011,16685514210,,14
410,19,2011,4527474198,,14
410,20,2011,4231167843,,14
410,21,2011,18988834735,,14
410,22,2011,3995027033,,14
410,23,2011,132328952531,,14
410,24,2011,153006154402,,14
410,25,2011,50655687913,,14
410,26,2011,28267211589,,14
410,27,2011,154776030733,,14
410,28,2011,62485836034,,14
410,29,2011,91949295408,,14
410,30,2011,242228583912,30F,14
410,31,2011,56672300184,,14
410,32,2011,...,30F,14
410,33,2011,...,30F,14
410,34,2011,154119120895,,14
410,35,2011,78153373146,,14
410,36,2011,15266330617,,14
410,37,2011,...,,14
410,D,2011,1355556541557,,14
410,15,2012,67015270398,,14
410,16,2012,3028665209,,14
410,17,2012,18546887782,,14
410,18,2012,16010317874,,14
410,19,2012,4610986703,,14
410,20,2012,4097639187,,14
410,21,2012,18669152822,,14
410,22,2012,3771775444,,14
410,23,2012,140081106725,,14
410,24,2012,155738426554,,14
410,25,2012,53211121510,,14
410,26,2012,28075216215,,14
410,27,2012,139240662412,,14
410,28,2012,63016648422,,14
410,29,2012,90640067762,,14
410,30,2012,238385067595,30F,14
410,31,2012,59723893817,,14
410,32,2012,...,30F,14
410,33,2012,...,30F,14
410,34,2012,155548486437,,14
410,35,2012,67281607522,,14
410,36,2012,15103934880,,14
410,37,2012,...,,14
410,D,2012,1341796880233,,14
410,15,2013,70957249868,,14
410,16,2013,2945999367,,14
410,17,2013,19017502421,,14
410,18,2013,16288591575,,14
410,19,2013,4970722474,,14
410,20,2013,4222170785,,14
410,21,2013,19799601995,,14
410,22,2013,3673407576,,14
410,23,2013,133346013636,,14
410,24,2013,160894015319,,14
410,25,2013,57432273343,,14
410,26,2013,29249689618,,14
410,27,2013,131091800343,,14
410,28,2013,63956762514,,14
410,29,2013,90927625487,,14
410,30,2013,248991574820,30F,14
410,31,2013,59141438082,,14
410,32,2013,...,30F,14
410,33,2013,...,30F,14
410,34,2013,165553474065,,14
410,35,2013,67998825088,,14
410,36,2013,15688439729,,14
410,37,2013,...,,14
410,D,2013,1366147135177,,14
410,15,2014,75973922764,,14
410,16,2014,3350521586,,14
410,17,2014,19622386087,,14
410,18,2014,16840425061,,14
410,19,2014,5265435167,,14
410,20,2014,5024440448,,14
410,21,2014,20471443310,,14
410,22,2014,4109300046,,14
410,23,2014,131083865301,,14
410,24,2014,162065776477,,14
410,25,2014,62286575098,,14
410,26,2014,30775028837,,14
410,27,2014,131599698353,,14
410,28,2014,68611061054,,14
410,29,2014,97229211944,,14
410,30,2014,247640542580,30F,14
410,31,2014,64223091572,,14
410,32,2014,...,30F,14
410,33,2014,...,30F,14
410,34,2014,180050609727,,14
410,35,2014,69926536384,,14
410,36,2014,18159883446,,14
410,37,2014,...,,14
410,D,2014,1414309755242,,14
410,15,2015,74383864316,,14
410,16,2015,3215445241,,14
410,17,2015,17984073836,,14
410,18,2015,14984709026,,14
410,19,2015,5004949355,,14
410,20,2015,5193150379,,14
410,21,2015,19205972643,,14
410,22,2015,3984789032,,14
410,23,2015,83836940479,,14
410,24,2015,135389504114,,14
410,25,2015,59481612419,,14
410,26,2015,29688328990,,14
410,27,2015,109992760513,,14
410,28,2015,66232233796,,14
410,29,2015,92821317102,,14
410,30,2015,226930930485,30F,14
410,31,2015,64889722254,,14
410,32,2015,...,30F,14
410,33,2015,...,30F,14
410,34,2015,171164535443,,14
410,35,2015,64825759454,,14
410,36,2015,18244638788,,14
410,37,2015,...,,14
410,D,2015,1267455237666,,14
410,15,2016,74697721890,,14
410,16,2016,3265736651,,14
410,17,2016,17270138377,,14
410,18,2016,14523206150,,14
410,19,2016,4816396901,,14
410,20,2016,5152393769,,14
410,21,2016,19612001269,,14
410,22,2016,3637253006,,14
410,23,2016,73116569586,,14
410,24,2016,133843187653,,14
410,25,2016,59256079604,,14
410,26,2016,30259972645,,14
410,27,2016,105096571955,,14
410,28,2016,64565454373,,14
410,29,2016,89027669217,,14
410,30,2016,215705153308,30F,14
410,31,2016,64137159233,,14
410,32,2016,...,30F,14
410,33,2016,...,30F,14
410,34,2016,164002720242,,14
410,35,2016,58296686358,,14
410,36,2016,19161423938,,14
410,37,2016,...,,14
410,D,2016,1219443498713,,14
410,15,2017,78600828885,,14
410,16,2017,3436377994,,14
410,17,2017,18172538025,,14
410,18,2017,15282073035,,14
410,19,2017,5068063377,,14
410,20,2017,5421616761,,14
410,21,2017,20636767988,,14
410,22,2017,3827306830,,14
410,23,2017,76937058176,,14
410,24,2017,140836764816,,14
410,25,2017,62352329569,,14
410,26,2017,31841117397,,14
410,27,2017,110588080326,,14
410,28,2017,67939129904,,14
410,29,2017,93679544936,,14
410,30,2017,226976183687,30F,14
410,31,2017,67488455477,,14
410,32,2017,...,30F,14
410,33,2017,...,30F,14
410,34,2017,172572193958,,14
410,35,2017,61342806087,,14
410,36,2017,20162647080,,14
410,37,2017,...,,14
410,D,2017,1283161884352,,14
498,15,2010,948934217,,14
498,16,2010,55421581,,14
498,17,2010,44321888,,14
498,18,2010,74501298,,14
498,19,2010,26926346,,14
498,20,2010,12533893,,14
498,21,2010,25629583,,14
498,22,2010,50060388,,14
498,23,2010,6136179,,14
498,24,2010,61308271,,14
498,25,2010,76455821,,14
498,26,2010,197664274,,14
498,27,2010,19497204,,14
498,28,2010,45540958,,14
498,29,2010,40603396,,14
498,30,2010,2039330,,14
498,31,2010,20120038,,14
498,32,2010,3915755,,14
498,33,2010,20315603,,14
498,34,2010,0,,14
498,35,2010,2980291,,14
498,36,2010,54423785,,14
498,37,2010,52732253,,14
498,D,2010,1842062351,,14
498,15,2011,1209653151,,14
498,16,2011,67326614,,14
498,17,2011,94115216,,14
498,18,2011,92153314,,14
498,19,2011,29535178,,14
498,20,2011,15186378,,14
498,21,2011,29493351,,14
498,22,2011,57165021,,14
498,23,2011,5311786,,14
498,24,2011,74576705,,14
498,25,2011,103175657,,14
498,26,2011,239010200,,14
498,27,2011,22790258,,14
498,28,2011,60426906,,14
498,29,2011,53336800,,14
498,30,2011,3542156,,14
498,31,2011,30550716,,14
498,32,2011,1933704,,14
498,33,2011,33564786,,14
498,34,2011,0,,14
498,35,2011,1960112,,14
498,36,2011,65985825,,14
498,37,2011,115376588,,14
498,D,2011,2406170423,,14
498,15,2012,1287015488,,14
498,16,2012,49496852,,14
498,17,2012,108531135,,14
498,18,2012,84082343,,14
498,19,2012,27366365,,14
498,20,2012,15018532,,14
498,21,2012,29511610,,14
498,22,2012,48329525,,14
498,23,2012,9964796,,14
498,24,2012,78651526,,14
498,25,2012,108610316,,14
498,26,2012,241986892,,14
498,27,2012,18110320,,14
498,28,2012,57796362,,14
498,29,2012,56434922,,14
498,30,2012,3701377,,14
498,31,2012,43261753,,14
498,32,2012,2679616,,14
498,33,2012,37815414,,14
498,34,2012,1159483,,14
498,35,2012,1088228,,14
498,36,2012,65200356,,14
498,37,2012,113374243,,14
498,D,2012,2489187451,,14
498,15,2013,1288879597,,14
498,16,2013,35387196,,14
498,17,2013,115030990,,14
498,18,2013,103513407,,14
498,19,2013,29902065,,14
498,20,2013,14840599,,14
498,21,2013,33418619,,14
498,22,2013,45584978,,14
498,23,2013,12593316,,14
498,24,2013,85692850,,14
498,25,2013,113950251,,14
498,26,2013,287879498,,14
498,27,2013,25316293,,14
498,28,2013,61720431,,14
498,29,2013,60252300,,14
498,30,2013,3195184,,14
498,31,2013,64438049,,14
498,32,2013,3169204,,14
498,33,2013,45149838,,14
498,34,2013,2008460,,14
498,35,2013,1361352,,14
498,36,2013,73585760,,14
498,37,2013,98224038,,14
498,D,2013,2605094275,,14
498,15,2014,1259784869,,14
498,16,2014,23696108,,14
498,17,2014,117137920,,14
498,18,2014,125818406,,14
498,19,2014,28463190,,14
498,20,2014,15613834,,14
498,21,2014,36159510,,14
498,22,2014,28078134,,14
498,23,2014,12099193,,14
498,24,2014,97671583,,14
498,25,2014,116729880,,14
498,26,2014,276875438,,14
498,27,2014,6360320,,14
498,28,2014,80799088,,14
498,29,2014,79047125,,14
498,30,2014,37689267,30F,14
498,31,2014,89624762,,14
498,32,2014,...,30F,14
498,33,2014,...,30F,14
498,34,2014,11732640,,14
498,35,2014,2084466,,14
498,36,2014,80413548,,14
498,37,2014,...,,14
498,D,2014,2525879280,,14
498,15,2015,979233179,,14
498,16,2015,11874001,,14
498,17,2015,102229718,,14
498,18,2015,104859012,,14
498,19,2015,21125681,,14
498,20,2015,16039589,,14
498,21,2015,28175806,,14
498,22,2015,22113747,,14
498,23,2015,4961853,,14
498,24,2015,93438942,,14
498,25,2015,86604255,,14
498,26,2015,208350257,,14
498,27,2015,4545421,,14
498,28,2015,69057487,,14
498,29,2015,61792882,,14
498,30,2015,29605911,30F,14
498,31,2015,89157713,,14
498,32,2015,...,30F,14
498,33,2015,...,30F,14
498,34,2015,6907797,,14
498,35,2015,566938,,14
498,36,2015,63061130,,14
498,37,2015,...,,14
498,D,2015,2003701320,,14
498,15,2016,960054729,,14
498,16,2016,11131420,,14
498,17,2016,117599936,,14
498,18,2016,113291116,,14
498,19,2016,25258645,,14
498,20,2016,18203495,,14
498,21,2016,29439277,,14
498,22,2016,19147169,,14
498,23,2016,9884550,,14
498,24,2016,109971006,,14
498,25,2016,88509563,,14
498,26,2016,170622392,,14
498,27,2016,4120137,,14
498,28,2016,66835665,,14
498,29,2016,101518232,,14
498,30,2016,24397686,30F,14
498,31,2016,57724650,,14
498,32,2016,...,30F,14
498,33,2016,...,30F,14
498,34,2016,42708178,,14
498,35,2016,652701,,14
498,36,2016,68123340,,14
498,37,2016,...,,14
498,D,2016,1990292799,,14
498,15,2017,1128416518,,14
498,16,2017,13083502,,14
498,17,2017,138223068,,14
498,18,2017,133158623,,14
498,19,2017,29688174,,14
498,20,2017,21395785,,14
498,21,2017,34601951,,14
498,22,2017,22504948,,14
498,23,2017,5792970,,14
498,24,2017,129256276,,14
498,25,2017,104031207,,14
498,26,2017,200543907,,14
498,27,2017,4842672,,14
498,28,2017,78556426,,14
498,29,2017,119321166,,14
498,30,2017,28676232,30F,14
498,31,2017,67847641,,14
498,32,2017,...,30F,14
498,33,2017,...,30F,14
498,34,2017,50197778,,14
498,35,2017,767163,,14
498,36,2017,80069916,,14
498,37,2017,...,,14
498,D,2017,2390975925,,14
642,15,2010,12899430441,,14
642,16,2010,681456308,,14
642,17,2010,1115453601,,14
642,18,2010,2514553636,,14
642,19,2010,1186947355,,14
642,20,2010,2859341074,,14
642,21,2010,889109160,,14
642,22,2010,902482772,,14
642,23,2010,4336920608,,14
642,24,2010,4031624658,,14
642,25,2010,4080902483,,14
642,26,2010,3257560024,,14
642,27,2010,5337896095,,14
642,28,2010,3843103937,,14
642,29,2010,3523049813,,14
642,30,2010,3793826112,30F,14
642,31,2010,3205827748,,14
642,32,2010,...,30F,14
642,33,2010,...,30F,14
642,34,2010,10295855754,,14
642,35,2010,1881494068,,14
642,36,2010,2311589414,,14
642,37,2010,...,,14
642,D,2010,72948425061,,14
642,15,2011,14566451312,,14
642,16,2011,759034943,,14
642,17,2011,1308203613,,14
642,18,2011,2925597519,,14
642,19,2011,1483988758,,14
642,20,2011,3516063725,,14
642,21,2011,1048281708,,14
642,22,2011,980250659,,14
642,23,2011,6090025349,,14
642,24,2011,4620075785,,14
642,25,2011,5219037672,,14
642,26,2011,3587079743,,14
642,27,2011,6850306763,,14
642,28,2011,4910864237,,14
642,29,2011,4489032371,,14
642,30,2011,3717335912,30F,14
642,31,2011,3840244466,,14
642,32,2011,...,30F,14
642,33,2011,...,30F,14
642,34,2011,12830577103,,14
642,35,2011,1825816897,,14
642,36,2011,2541947013,,14
642,37,2011,...,,14
642,D,2011,87110215548,,14
642,15,2012,13781904158,,14
642,16,2012,622195952,,14
642,17,2012,1306037714,,14
642,18,2012,2711464160,,14
642,19,2012,1309641889,,14
642,20,2012,3493714319,,14
642,21,2012,980133787,,14
642,22,2012,874430540,,14
642,23,2012,6078426850,,14
642,24,2012,4128914134,,14
642,25,2012,5018539877,,14
642,26,2012,3284989332,,14
642,27,2012,5845510640,,14
642,28,2012,4595438556,,14
642,29,2012,4440516695,,14
642,30,2012,2108903754,30F,14
642,31,2012,3497087827,,14
642,32,2012,...,30F,14
642,33,2012,...,30F,14
642,34,2012,12423735655,,14
642,35,2012,1454500894,,14
642,36,2012,2404993945,,14
642,37,2012,...,,14
642,D,2012,80361080676,,14
642,15,2013,14893039700,,14
642,16,2013,264579916,,14
642,17,2013,1487356806,,14
642,18,2013,2770291447,,14
642,19,2013,1441652541,,14
642,20,2013,3941774990,,14
642,21,2013,1091493568,,14
642,22,2013,924121605,,14
642,23,2013,5740708077,,14
642,24,2013,4035767719,,14
642,25,2013,5519548715,,14
642,26,2013,3282714082,,14
642,27,2013,5003700513,,14
642,28,2013,4727071018,,14
642,29,2013,4927376494,,14
642,30,2013,2101494719,30F,14
642,31,2013,3842553766,,14
642,32,2013,...,30F,14
642,33,2013,...,30F,14
642,34,2013,16578658662,,14
642,35,2013,1968288272,,14
642,36,2013,2667344168,,14
642,37,2013,...,,14
642,D,2013,87209536776,,14
642,15,2014,14768890846,,14
642,16,2014,283472796,,14
642,17,2014,1612128360,,14
642,18,2014,2973269537,,14
642,19,2014,1536229071,,14
642,20,2014,3968738570,,14
642,21,2014,1166645517,,14
642,22,2014,995916905,,14
642,23,2014,6298864646,,14
642,24,2014,4012002956,,14
642,25,2014,5780348892,,14
642,26,2014,3447684878,,14
642,27,2014,5208446856,,14
642,28,2014,4945546291,,14
642,29,2014,5365172020,,14
642,30,2014,2360432047,30F,14
642,31,2014,4215187322,,14
642,32,2014,...,30F,14
642,33,2014,...,30F,14
642,34,2014,17492606388,,14
642,35,2014,1966334993,,14
642,36,2014,3011069890,,14
642,37,2014,...,,14
642,D,2014,91408988781,,14
642,15,2015,13309818315,,14
642,16,2015,292510586,,14
642,17,2015,1474361199,,14
642,18,2015,2550761209,,14
642,19,2015,1235075207,,14
642,20,2015,3385778199,,14
642,21,2015,1073079714,,14
642,22,2015,833943511,,14
642,23,2015,3744744633,,14
642,24,2015,3527377588,,14
642,25,2015,5233635247,,14
642,26,2015,3171756414,,14
642,27,2015,4321202936,,14
642,28,2015,4444578144,,14
642,29,2015,4621227875,,14
642,30,2015,2279720206,30F,14
642,31,2015,4101314463,,14
642,32,2015,...,30F,14
642,33,2015,...,30F,14
642,34,2015,17102569934,,14
642,35,2015,1951335446,,14
642,36,2015,2756020408,,14
642,37,2015,...,,14
642,D,2015,81410811233,,14
642,15,2016,13396685983,,14
642,16,2016,308165461,,14
642,17,2016,1489289840,,14
642,18,2016,2526592174,,14
642,19,2016,1287007755,,14
642,20,2016,3284897478,,14
642,21,2016,1367048492,,14
642,22,2016,841524021,,14
642,23,2016,3429310775,,14
642,24,2016,3348309253,,14
642,25,2016,5525446869,,14
642,26,2016,3221017628,,14
642,27,2016,3817344525,,14
642,28,2016,4648028926,,14
642,29,2016,4678453768,,14
642,30,2016,2290633361,30F,14
642,31,2016,4405861968,,14
642,32,2016,...,30F,14
642,33,2016,...,30F,14
642,34,2016,18479925640,,14
642,35,2016,1855989247,,14
642,36,2016,2953426835,,14
642,37,2016,...,,14
642,D,2016,83154960001,,14
642,15,2017,14814047980,,14
642,16,2017,340769197,,14
642,17,2017,1646855884,,14
642,18,2017,2793904234,,14
642,19,2017,1423172466,,14
642,20,2017,3632437821,,14
642,21,2017,1511681470,,14
642,22,2017,930556799,,14
642,23,2017,3792129966,,14
642,24,2017,3702558528,,14
642,25,2017,6110036104,,14
642,26,2017,3561799519,,14
642,27,2017,4221217472,,14
642,28,2017,5139787826,,14
642,29,2017,5173431599,,14
642,30,2017,2532981109,30F,14
642,31,2017,4871999737,,14
642,32,2017,...,30F,14
642,33,2017,...,30F,14
642,34,2017,20435091592,,14
642,35,2017,2052351887,,14
642,36,2017,3265897767,,14
642,37,2017,...,,14
642,D,2017,91952708955,,14
643,15,2010,118692843673,,14
643,16,2010,5453698919,,14
643,17,2010,5139463639,,14
643,18,2010,3955589342,,14
643,19,2010,1853480474,,14
643,20,2010,12015134853,,14
643,21,2010,12918060201,,14
643,22,2010,10068566944,,14
643,23,2010,137116468035,,14
643,24,2010,64077477346,,14
643,25,2010,18752510447,,14
643,26,2010,29574788277,,14
643,27,2010,104906528634,,14
643,28,2010,19918405068,,14
643,29,2010,34559376540,,14
643,30,2010,1692005928,,14
643,31,2010,16611098516,,14
643,32,2010,...,,14
643,33,2010,9993399298,,14
643,34,2010,30519962362,,14
643,35,2010,8530720776,,14
643,36,2010,12079451911,,14
643,37,2010,8085703899,,14
643,D,2010,693749634984,,14
643,15,2011,144869222503,,14
643,16,2011,5923971511,,14
643,17,2011,5187571678,,14
643,18,2011,4653951841,,14
643,19,2011,1957230025,,14
643,20,2011,12382122412,,14
