country,subitem,year,gross_output,value_added,subitem_code
CHE,"Agriculture, forestry and fishing (A)",2013,12060023808,4770999296,A
CHE,"Agriculture, forestry and fishing (A)",2014,12623915008,5112896000,A
CHE,"Agriculture, forestry and fishing (A)",2015,11493262336,4418192384,A
CHE,"Agriculture, forestry and fishing (A)",2016,11246301184,4451606528,A
CHE,"Agriculture, forestry and fishing (A)",2017,11315176448,4509259776,A
CHE,"Agriculture, forestry and fishing (A)",2018,,,A
CHE,Manufacturing (C),2010,312409227264,109709877248,C
CHE,Manufacturing (C),2011,372809531392,133848825856,C
CHE,Manufacturing (C),2012,354003255296,125358358528,C
CHE,Manufacturing (C),2013,361940680704,128394518528,C
CHE,Manufacturing (C),2014,369219272704,130220335104,C
CHE,Manufacturing (C),2015,334814117888,121978085376,C
CHE,Manufacturing (C),2016,331110973440,120054988800,C
CHE,Manufacturing (C),2017,343036395520,121674768384,C
CHE,Manufacturing (C),2018,,,C
CHE,Mining and quarrying (B),2010,1773333504,804652288,B
CHE,Mining and quarrying (B),2011,2147795712,911468736,B
CHE,Mining and quarrying (B),2012,2053542784,852438080,B
CHE,Mining and quarrying (B),2013,2061892992,876097600,B
CHE,Mining and quarrying (B),2014,2009337088,836091456,B
CHE,Mining and quarrying (B),2015,1945788672,828545984,B
CHE,Mining and quarrying (B),2016,1987227392,848050688,B
CHE,Mining and quarrying (B),2017,1990537728,875107840,B
CHE,Mining and quarrying (B),2018,,,B
CHE,Services,2010,555817172992,316935274496,S
CHE,Services,2011,664399446016,382932877312,S
CHE,Services,2012,648290238464,371342344192,S
CHE,Services,2013,672543539200,385491271680,S
CHE,Services,2014,696405655552,397752205312,S
CHE,Services,2015,677720489984,385135902720,S
CHE,Services,2016,675746611200,382985928704,S
CHE,Services,2017,,,S
CHE,Services,2018,,,S
CHL,"Agriculture, forestry and fishing (A)",2010,,7902080512,A
CHL,"Agriculture, forestry and fishing (A)",2011,,9260700672,A
CHL,"Agriculture, forestry and fishing (A)",2012,,8827817984,A
CHL,"Agriculture, forestry and fishing (A)",2013,22823999488,9414591488,A
CHL,"Agriculture, forestry and fishing (A)",2014,22527897600,9722756096,A
CHL,"Agriculture, forestry and fishing (A)",2015,20314150912,8875931648,A
CHL,"Agriculture, forestry and fishing (A)",2016,20659542016,9997248512,A
CHL,"Agriculture, forestry and fishing (A)",2017,22529181696,10760560640,A
CHL,"Agriculture, forestry and fishing (A)",2018,,,A
CHL,Manufacturing (C),2010,,23542026240,C
CHL,Manufacturing (C),2011,,27776727040,C
CHL,Manufacturing (C),2012,,28863778816,C
CHL,Manufacturing (C),2013,98941886464,30943911936,C
CHL,Manufacturing (C),2014,93994434560,29490423808,C
CHL,Manufacturing (C),2015,83213328384,28443871232,C
CHL,Manufacturing (C),2016,79356461056,27487705088,C
CHL,Manufacturing (C),2017,86281355264,29121585152,C
CHL,Manufacturing (C),2018,,,C
CHL,Mining and quarrying (B),2010,,34770853888,B
CHL,Mining and quarrying (B),2011,,37451141120,B
CHL,Mining and quarrying (B),2012,,33405876224,B
CHL,Mining and quarrying (B),2013,53179650048,30576533504,B
CHL,Mining and quarrying (B),2014,48120967168,28424855552,B
CHL,Mining and quarrying (B),2015,38350262272,20922243072,B
CHL,Mining and quarrying (B),2016,36657881088,20167172096,B
CHL,Mining and quarrying (B),2017,44481294336,26846863360,B
CHL,Mining and quarrying (B),2018,,,B
CHL,Services,2010,,,S
CHL,Services,2011,,,S
CHL,Services,2012,,,S
CHL,Services,2013,218195247104,133259567104,S
CHL,Services,2014,202446684160,123562090496,S
CHL,Services,2015,189589716992,118582566912,S
CHL,Services,2016,194206728192,122789625856,S
CHL,Services,2017,212278181888,134818177024,S
CHL,Services,2018,,,S
COL,"Agriculture, forestry and fishing (A)",2010,28250478592,18124068864,A
COL,"Agriculture, forestry and fishing (A)",2011,32064020480,20402802688,A
COL,"Agriculture, forestry and fishing (A)",2012,33392209920,20707837952,A
COL,"Agriculture, forestry and fishing (A)",2013,33488553984,20606441472,A
COL,"Agriculture, forestry and fishing (A)",2014,33695494144,20759013376,A
COL,"Agriculture, forestry and fishing (A)",2015,28335659008,17551456256,A
COL,"Agriculture, forestry and fishing (A)",2016,29464444928,18684585984,A
COL,"Agriculture, forestry and fishing (A)",2017,31566813184,19916800000,A
COL,"Agriculture, forestry and fishing (A)",2018,,,A
COL,Manufacturing (C),2010,121242107904,40023969792,C
COL,Manufacturing (C),2011,143343255552,44270616576,C
COL,Manufacturing (C),2012,152334254080,48551485440,C
COL,Manufacturing (C),2013,149766029312,48382910464,C
COL,Manufacturing (C),2014,147180437504,46759858176,C
COL,Manufacturing (C),2015,115992641536,36394360832,C
COL,Manufacturing (C),2016,111744729088,34781196288,C
COL,Manufacturing (C),2017,117338046464,35593474048,C
COL,Manufacturing (C),2018,,,C
COL,Mining and quarrying (B),2010,33727987712,24810721280,B
COL,Mining and quarrying (B),2011,49607884800,38172160000,B
COL,Mining and quarrying (B),2012,55031164928,41490780160,B
COL,Mining and quarrying (B),2013,55104315392,39244128256,B
COL,Mining and quarrying (B),2014,48857493504,32108406784,B
COL,Mining and quarrying (B),2015,30543267840,17370193920,B
COL,Mining and quarrying (B),2016,25228529664,13424154624,B
COL,Mining and quarrying (B),2017,29366448128,16069379072,B
COL,Mining and quarrying (B),2018,,,B
CPV,"Agriculture, forestry and fishing (A)",2010,183380656,132942776,A
CPV,"Agriculture, forestry and fishing (A)",2011,204900848,146346576,A
CPV,"Agriculture, forestry and fishing (A)",2012,206924432,147122960,A
CPV,"Agriculture, forestry and fishing (A)",2013,216055856,153201120,A
CPV,"Agriculture, forestry and fishing (A)",2014,208689152,149085024,A
CPV,"Agriculture, forestry and fishing (A)",2015,195096480,139519072,A
CPV,"Agriculture, forestry and fishing (A)",2016,180972400,132969856,A
CPV,"Agriculture, forestry and fishing (A)",2017,,,A
CPV,"Agriculture, forestry and fishing (A)",2018,,,A
CPV,Manufacturing (C),2010,236591152,90393720,C
CPV,Manufacturing (C),2011,287277952,101592296,C
CPV,Manufacturing (C),2012,269393888,99011280,C
CPV,Manufacturing (C),2013,282471328,107332144,C
CPV,Manufacturing (C),2014,305789760,118774248,C
CPV,Manufacturing (C),2015,276572000,104534160,C
CPV,Manufacturing (C),2016,264025872,98653352,C
CPV,Manufacturing (C),2017,,,C
CPV,Manufacturing (C),2018,,,C
CPV,Mining and quarrying (B),2010,11008495,8498213,B
CPV,Mining and quarrying (B),2011,10096929,7717370,B
CPV,Mining and quarrying (B),2012,8043969,6365183.5,B
CPV,Mining and quarrying (B),2013,8338884.5,7159818,B
CPV,Mining and quarrying (B),2014,9961028,8553384,B
CPV,Mining and quarrying (B),2015,6763659.5,5696423.5,B
CPV,Mining and quarrying (B),2016,7026989.5,5934806.5,B
CPV,Mining and quarrying (B),2017,,,B
CPV,Mining and quarrying (B),2018,,,B
CPV,Services,2010,1451339904,799331008,S
CPV,Services,2011,1600804992,883728320,S
CPV,Services,2012,1575468672,857980352,S
CPV,Services,2013,1648733184,928440192,S
CPV,Services,2014,1677468032,917097536,S
CPV,Services,2015,1445963008,796405824,S
CPV,Services,2016,1560338816,852940672,S
CPV,Services,2017,,,S
CPV,Services,2018,,,S
CRI,"Agriculture, forestry and fishing (A)",2010,4612078592,2454951168,A
CRI,"Agriculture, forestry and fishing (A)",2011,4933196800,2467497216,A
CRI,"Agriculture, forestry and fishing (A)",2012,5177184768,2513884928,A
CRI,"Agriculture, forestry and fishing (A)",2013,5274106880,2508914176,A
CRI,"Agriculture, forestry and fishing (A)",2014,5325597184,2592010496,A
CRI,"Agriculture, forestry and fishing (A)",2015,5332349440,2715067904,A
CRI,"Agriculture, forestry and fishing (A)",2016,5602047488,2932670208,A
CRI,"Agriculture, forestry and fishing (A)",2017,,,A
CRI,"Agriculture, forestry and fishing (A)",2018,,,A
CRI,Manufacturing (C),2010,15376020480,5389888512,C
CRI,Manufacturing (C),2011,17186914304,5909365248,C
CRI,Manufacturing (C),2012,17555941376,6274184192,C
CRI,Manufacturing (C),2013,17728718848,6258543616,C
CRI,Manufacturing (C),2014,17563926528,6147654656,C
CRI,Manufacturing (C),2015,17982726144,6232925184,C
CRI,Manufacturing (C),2016,18339387392,6518427648,C
CRI,Manufacturing (C),2017,,,C
CRI,Manufacturing (C),2018,,,C
CRI,Mining and quarrying (B),2010,221109184,129337896,B
CRI,Mining and quarrying (B),2011,234278704,126746880,B
CRI,Mining and quarrying (B),2012,260606384,135827664,B
CRI,Mining and quarrying (B),2013,285971488,151440592,B
CRI,Mining and quarrying (B),2014,274328192,142722592,B
CRI,Mining and quarrying (B),2015,300104288,164746256,B
CRI,Mining and quarrying (B),2016,300003488,176166432,B
CRI,Mining and quarrying (B),2017,,,B
CRI,Mining and quarrying (B),2018,,,B
CRI,Services,2010,28815507456,19048962048,S
CRI,Services,2011,33225349120,22057406464,S
CRI,Services,2012,37308837888,24867319808,S
CRI,Services,2013,40920440832,27336548352,S
CRI,Services,2014,42168197120,28101933056,S
CRI,Services,2015,45911625728,30996731904,S
CRI,Services,2016,48303894528,32619470848,S
CRI,Services,2017,,,S
CRI,Services,2018,,,S
CYM,"Agriculture, forestry and fishing (A)",2010,20009720,13004572,A
CYM,"Agriculture, forestry and fishing (A)",2011,21140126,13773175,A
CYM,"Agriculture, forestry and fishing (A)",2012,21666808,14187537,A
CYM,"Agriculture, forestry and fishing (A)",2013,22842812,15022621,A
CYM,"Agriculture, forestry and fishing (A)",2014,24520778,16333866,A
CYM,"Agriculture, forestry and fishing (A)",2015,26224186,17829552,A
CYM,"Agriculture, forestry and fishing (A)",2016,27848512,19431198,A
CYM,"Agriculture, forestry and fishing (A)",2017,28991396,20426602,A
CYM,"Agriculture, forestry and fishing (A)",2018,,,A
CYM,Manufacturing (C),2010,73227184,31461316,C
CYM,Manufacturing (C),2011,74289096,31590022,C
CYM,Manufacturing (C),2012,79401104,33570704,C
CYM,Manufacturing (C),2013,83004464,34975988,C
CYM,Manufacturing (C),2014,90213424,37709848,C
CYM,Manufacturing (C),2015,96102168,39129452,C
CYM,Manufacturing (C),2016,103553960,42021184,C
CYM,Manufacturing (C),2017,108226040,43872656,C
CYM,Manufacturing (C),2018,,,C
CYM,Mining and quarrying (B),2010,41139440,24354866,B
CYM,Mining and quarrying (B),2011,38499384,22349178,B
CYM,Mining and quarrying (B),2012,46595960,23989392,B
CYM,Mining and quarrying (B),2013,45445468,24325898,B
CYM,Mining and quarrying (B),2014,40600580,22823336,B
CYM,Mining and quarrying (B),2015,42689764,24558986,B
CYM,Mining and quarrying (B),2016,45549772,25929764,B
CYM,Mining and quarrying (B),2017,24848740,12047569,B
CYM,Mining and quarrying (B),2018,,,B
CYM,Services,2010,9878169600,6237303808,S
CYM,Services,2011,10086126592,6283889152,S
CYM,Services,2012,10400820224,6442800640,S
CYM,Services,2013,10685363200,6604743168,S
CYM,Services,2014,11078516736,6840275456,S
CYM,Services,2015,11388282880,7076518912,S
CYM,Services,2016,11714011136,7303818752,S
CYM,Services,2017,6997786624,4123719936,S
CYM,Services,2018,,,S
CYP,"Agriculture, forestry and fishing (A)",2010,1057126464,538373504,A
CYP,"Agriculture, forestry and fishing (A)",2011,1137366656,600628672,A
CYP,"Agriculture, forestry and fishing (A)",2012,1036310528,523679840,A
CYP,"Agriculture, forestry and fishing (A)",2013,981877632,535497184,A
CYP,"Agriculture, forestry and fishing (A)",2014,944298304,427112992,A
CYP,"Agriculture, forestry and fishing (A)",2015,831468928,363698336,A
CYP,"Agriculture, forestry and fishing (A)",2016,843570816,394057504,A
CYP,"Agriculture, forestry and fishing (A)",2017,888155328,388271424,A
CYP,"Agriculture, forestry and fishing (A)",2018,,420892192,A
CYP,Manufacturing (C),2010,4333502464,1316966912,C
CYP,Manufacturing (C),2011,4457458176,1350892544,C
CYP,Manufacturing (C),2012,3886357248,1176737920,C
CYP,Manufacturing (C),2013,3261193728,1117611264,C
CYP,Manufacturing (C),2014,3206203648,953996352,C
CYP,Manufacturing (C),2015,2720636416,837682240,C
CYP,Manufacturing (C),2016,2912704768,934447552,C
CYP,Manufacturing (C),2017,3166270464,1038515904,C
CYP,Manufacturing (C),2018,,1145407744,C
CYP,Mining and quarrying (B),2010,114011632,63104112,B
CYP,Mining and quarrying (B),2011,112609184,58601316,B
CYP,Mining and quarrying (B),2012,72462080,36616476,B
CYP,Mining and quarrying (B),2013,105054136,27624856,B
CYP,Mining and quarrying (B),2014,47693176,13019307,B
CYP,Mining and quarrying (B),2015,109176064,27404968,B
CYP,Mining and quarrying (B),2016,55123772,19702874,B
CYP,Mining and quarrying (B),2017,61567624,23610336,B
CYP,Mining and quarrying (B),2018,,,B
CYP,Services,2010,49363324928,29180745728,S
CYP,Services,2011,53964017664,32617269248,S
CYP,Services,2012,50381959168,30503452672,S
CYP,Services,2013,29427509248,30317484032,S
CYP,Services,2014,28961314816,15438241792,S
CYP,Services,2015,25527228416,12963326976,S
CYP,Services,2016,26889664512,13318369280,S
CYP,Services,2017,28509200384,13998218240,S
CYP,Services,2018,,,S
CZE,"Agriculture, forestry and fishing (A)",2010,9176600576,3152644864,A
CZE,"Agriculture, forestry and fishing (A)",2011,13045891072,4895592448,A
CZE,"Agriculture, forestry and fishing (A)",2012,12254680064,4872736768,A
CZE,"Agriculture, forestry and fishing (A)",2013,12761959424,5033268224,A
CZE,"Agriculture, forestry and fishing (A)",2014,12536192000,5141274112,A
CZE,"Agriculture, forestry and fishing (A)",2015,10567203840,4162406656,A
CZE,"Agriculture, forestry and fishing (A)",2016,10215297024,4028491776,A
CZE,"Agriculture, forestry and fishing (A)",2017,11118981120,4442570240,A
CZE,"Agriculture, forestry and fishing (A)",2018,12122733568,4821417472,A
CZE,Manufacturing (C),2010,170020929536,43985129472,C
CZE,Manufacturing (C),2011,199704821760,50283577344,C
CZE,Manufacturing (C),2012,182872227840,46086119424,C
CZE,Manufacturing (C),2013,184098504704,46550274048,C
CZE,Manufacturing (C),2014,192473808896,50261352448,C
CZE,Manufacturing (C),2015,169448128512,45077819392,C
CZE,Manufacturing (C),2016,173099122688,47071969280,C
CZE,Manufacturing (C),2017,193718484992,51952586752,C
CZE,Manufacturing (C),2018,215909974016,56552124416,C
CZE,Mining and quarrying (B),2010,4651316224,2358750208,B
CZE,Mining and quarrying (B),2011,5258162176,2722718464,B
CZE,Mining and quarrying (B),2012,4532908032,2195326208,B
CZE,Mining and quarrying (B),2013,3967280896,1632909952,B
CZE,Mining and quarrying (B),2014,3577694976,1892039040,B
CZE,Mining and quarrying (B),2015,2901814272,1530890880,B
CZE,Mining and quarrying (B),2016,2511915264,1221567232,B
CZE,Mining and quarrying (B),2017,2877012480,1416347008,B
CZE,Mining and quarrying (B),2018,3161954048,1491952256,B
CZE,Services,2010,188353331200,95680126976,S
CZE,Services,2011,205294419968,103243423744,S
CZE,Services,2012,184030396416,92997992448,S
CZE,Services,2013,185597231104,94166327296,S
CZE,Services,2014,180529004544,91901198336,S
CZE,Services,2015,159950782464,82042830848,S
CZE,Services,2016,167827259392,86612525056,S
CZE,Services,2017,186517995520,95876833280,S
CZE,Services,2018,215208886272,111484043264,S
DEU,"Agriculture, forestry and fishing (A)",2010,60477865984,22139467776,A
DEU,"Agriculture, forestry and fishing (A)",2011,72435957760,27793170432,A
DEU,"Agriculture, forestry and fishing (A)",2012,68899364864,24909481984,A
DEU,"Agriculture, forestry and fishing (A)",2013,77040140288,32990451712,A
DEU,"Agriculture, forestry and fishing (A)",2014,81778515968,34119884800,A
DEU,"Agriculture, forestry and fishing (A)",2015,61844246528,22080415744,A
DEU,"Agriculture, forestry and fishing (A)",2016,61086658560,23304736768,A
DEU,"Agriculture, forestry and fishing (A)",2017,68796456960,28775239680,A
DEU,"Agriculture, forestry and fishing (A)",2018,,,A
DEU,Manufacturing (C),2010,2076476571648,682976083968,C
DEU,Manufacturing (C),2011,2447465250816,773932711936,C
DEU,Manufacturing (C),2012,2256602660864,723694452736,C
DEU,Manufacturing (C),2013,2325079130112,757618311168,C
DEU,Manufacturing (C),2014,2378557030400,799001542656,C
DEU,Manufacturing (C),2015,2017676886016,699737571328,C
DEU,Manufacturing (C),2016,2052794875904,737529495552,C
DEU,Manufacturing (C),2017,2200163581952,779720654848,C
DEU,Manufacturing (C),2018,,,C
DEU,Mining and quarrying (B),2010,16612555776,7027623936,B
DEU,Mining and quarrying (B),2011,17949263872,7671065600,B
DEU,Mining and quarrying (B),2012,16215317504,7582822400,B
DEU,Mining and quarrying (B),2013,15755464704,6940744704,B
DEU,Mining and quarrying (B),2014,15860970496,6635860992,B
DEU,Mining and quarrying (B),2015,12960220160,5230243840,B
DEU,Mining and quarrying (B),2016,11771914240,4665596416,B
DEU,Mining and quarrying (B),2017,12258170880,4654286336,B
DEU,Mining and quarrying (B),2018,,,B
DEU,Services,2010,3066307018752,1814601138176,S
DEU,Services,2011,3349494104064,1973660155904,S
DEU,Services,2012,3141684428800,1870156267520,S
DEU,Services,2013,3325954359296,2001127211008,S
DEU,Services,2014,3447300030464,2066233163776,S
DEU,Services,2015,2977265876992,1789891706880,S
DEU,Services,2016,3054997340160,1834047635456,S
DEU,Services,2017,3227751022592,1930565255168,S
DEU,Services,2018,,,S
DNK,"Agriculture, forestry and fishing (A)",2010,12963731456,3870147584,A
DNK,"Agriculture, forestry and fishing (A)",2011,14956661760,4513745920,A
DNK,"Agriculture, forestry and fishing (A)",2012,15349568512,5413402112,A
DNK,"Agriculture, forestry and fishing (A)",2013,15036559360,4473932800,A
DNK,"Agriculture, forestry and fishing (A)",2014,15101202432,4880028672,A
DNK,"Agriculture, forestry and fishing (A)",2015,11676589056,2898375424,A
DNK,"Agriculture, forestry and fishing (A)",2016,11530785792,3108567552,A
DNK,"Agriculture, forestry and fishing (A)",2017,13295686656,4706573312,A
DNK,"Agriculture, forestry and fishing (A)",2018,,,A
DNK,Manufacturing (C),2010,102754320384,35206680576,C
DNK,Manufacturing (C),2011,116510269440,37989376000,C
DNK,Manufacturing (C),2012,113134870528,37406285824,C
DNK,Manufacturing (C),2013,115758178304,40473182208,C
DNK,Manufacturing (C),2014,118905110528,41865728000,C
DNK,Manufacturing (C),2015,102940041216,37541838848,C
DNK,Manufacturing (C),2016,105136160768,40528732160,C
DNK,Manufacturing (C),2017,109746585600,41308708864,C
DNK,Manufacturing (C),2018,,,C
DNK,Mining and quarrying (B),2010,9894249472,8603015168,B
DNK,Mining and quarrying (B),2011,11895591936,10513882112,B
DNK,Mining and quarrying (B),2012,11356802048,9779237888,B
DNK,Mining and quarrying (B),2013,9886382080,8433649152,B
DNK,Mining and quarrying (B),2014,8347131904,7031667200,B
DNK,Mining and quarrying (B),2015,4506156544,3481617920,B
DNK,Mining and quarrying (B),2016,3838693120,2824093440,B
DNK,Mining and quarrying (B),2017,4386713088,3301885952,B
DNK,Mining and quarrying (B),2018,,,B
DNK,Services,2010,315805007872,175641673728,S
DNK,Services,2011,337615650816,183661379584,S
DNK,Services,2012,322417229824,173463126016,S
DNK,Services,2013,337028481024,184801181696,S
DNK,Services,2014,345414270976,190956847104,S
DNK,Services,2015,296329478144,164025745408,S
DNK,Services,2016,299782897664,167030767616,S
DNK,Services,2017,318748459008,177314381824,S
DNK,Services,2018,,,S
DOM,"Agriculture, forestry and fishing (A)",2010,4886562816,3262557952,A
DOM,"Agriculture, forestry and fishing (A)",2011,5070165504,3271057152,A
DOM,"Agriculture, forestry and fishing (A)",2012,5138636288,3277466624,A
DOM,"Agriculture, forestry and fishing (A)",2013,5186691584,3325204480,A
DOM,"Agriculture, forestry and fishing (A)",2014,,,A
DOM,"Agriculture, forestry and fishing (A)",2015,,,A
DOM,"Agriculture, forestry and fishing (A)",2016,,,A
DOM,"Agriculture, forestry and fishing (A)",2017,,,A
DOM,"Agriculture, forestry and fishing (A)",2018,,,A
DOM,Manufacturing (C),2010,20538839040,8223974912,C
DOM,Manufacturing (C),2011,22584250368,8746466304,C
DOM,Manufacturing (C),2012,22855288832,9098009600,C
DOM,Manufacturing (C),2013,22801864704,9146371072,C
DOM,Manufacturing (C),2014,,,C
DOM,Manufacturing (C),2015,,,C
DOM,Manufacturing (C),2016,,,C
DOM,Manufacturing (C),2017,,,C
DOM,Manufacturing (C),2018,,,C
DOM,Mining and quarrying (B),2010,465542304,240203232,B
DOM,Mining and quarrying (B),2011,883009088,488655264,B
DOM,Mining and quarrying (B),2012,986557760,543527296,B
DOM,Mining and quarrying (B),2013,1951268736,1209508096,B
DOM,Mining and quarrying (B),2014,,,B
DOM,Mining and quarrying (B),2015,,,B
DOM,Mining and quarrying (B),2016,,,B
DOM,Mining and quarrying (B),2017,,,B
DOM,Mining and quarrying (B),2018,,,B
DOM,Services,2010,37128208384,25927047168,S
DOM,Services,2011,40048594944,28215117824,S
DOM,Services,2012,42088448000,29598470144,S
DOM,Services,2013,43026694144,30314506240,S
DOM,Services,2014,,,S
DOM,Services,2015,,,S
DOM,Services,2016,,,S
DOM,Services,2017,,,S
DOM,Services,2018,,,S
ECU,"Agriculture, forestry and fishing (A)",2010,10643239936,6769906176,A
ECU,"Agriculture, forestry and fishing (A)",2011,12077274112,7611445248,A
ECU,"Agriculture, forestry and fishing (A)",2012,12288493568,7598801920,A
ECU,"Agriculture, forestry and fishing (A)",2013,13626473472,8342245888,A
ECU,"Agriculture, forestry and fishing (A)",2014,15128869888,9284062208,A
ECU,"Agriculture, forestry and fishing (A)",2015,15418097664,9387757568,A
ECU,"Agriculture, forestry and fishing (A)",2016,15431972864,9513085952,A
ECU,"Agriculture, forestry and fishing (A)",2017,16049252352,9730030592,A
ECU,"Agriculture, forestry and fishing (A)",2018,,,A
ECU,Manufacturing (C),2010,28747999232,9321730048,C
ECU,Manufacturing (C),2011,32977399808,10338499584,C
ECU,Manufacturing (C),2012,35720499200,11390400512,C
ECU,Manufacturing (C),2013,38164201472,12407600128,C
ECU,Manufacturing (C),2014,41283301376,14002400256,C
ECU,Manufacturing (C),2015,40266399744,14321200128,C
ECU,Manufacturing (C),2016,39532089344,14541422592,C
ECU,Manufacturing (C),2017,41338875904,14983046144,C
ECU,Manufacturing (C),2018,,,C
ECU,Mining and quarrying (B),2010,11522599936,8679222272,B
ECU,Mining and quarrying (B),2011,14686699520,10462900224,B
ECU,Mining and quarrying (B),2012,16043499520,11380799488,B
ECU,Mining and quarrying (B),2013,17061300224,11851200512,B
ECU,Mining and quarrying (B),2014,16589800448,11267300352,B
ECU,Mining and quarrying (B),2015,9302819840,4690710016,B
ECU,Mining and quarrying (B),2016,8446443008,3800421888,B
ECU,Mining and quarrying (B),2017,9757619200,5023892992,B
ECU,Mining and quarrying (B),2018,,,B
ESP,"Agriculture, forestry and fishing (A)",2010,59545890816,33478322176,A
ESP,"Agriculture, forestry and fishing (A)",2011,63772430336,33951180800,A
ESP,"Agriculture, forestry and fishing (A)",2012,58852315136,30859337728,A
ESP,"Agriculture, forestry and fishing (A)",2013,65820200960,34197710848,A
ESP,"Agriculture, forestry and fishing (A)",2014,63382769664,33557927936,A
ESP,"Agriculture, forestry and fishing (A)",2015,57350721536,31220582400,A
ESP,"Agriculture, forestry and fishing (A)",2016,58506469376,33313355776,A
ESP,"Agriculture, forestry and fishing (A)",2017,60958724096,35398557696,A
ESP,"Agriculture, forestry and fishing (A)",2018,,,A
ESP,Manufacturing (C),2010,689222844416,174246887424,C
ESP,Manufacturing (C),2011,765348478976,184360304640,C
ESP,Manufacturing (C),2012,686517846016,161929625600,C
ESP,Manufacturing (C),2013,695585865728,166919208960,C
ESP,Manufacturing (C),2014,711677837312,172283953152,C
ESP,Manufacturing (C),2015,609326727168,149319352320,C
ESP,Manufacturing (C),2016,609797341184,155308457984,C
ESP,Manufacturing (C),2017,659394920448,169201385472,C
ESP,Manufacturing (C),2018,,,C
ESP,Mining and quarrying (B),2010,11036591104,4610842624,B
ESP,Mining and quarrying (B),2011,11251174400,4896898560,B
ESP,Mining and quarrying (B),2012,9633345536,4126741248,B
ESP,Mining and quarrying (B),2013,8292768768,3503575296,B
ESP,Mining and quarrying (B),2014,7904579584,3183087872,B
ESP,Mining and quarrying (B),2015,6598273024,2475323136,B
ESP,Mining and quarrying (B),2016,6697870336,2520418304,B
ESP,Mining and quarrying (B),2017,7301129216,2688641280,B
ESP,Mining and quarrying (B),2018,,,B
ESP,Services,2010,1238805250048,771956801536,S
ESP,Services,2011,1305211437056,818028478464,S
ESP,Services,2012,1177998327808,741501632512,S
ESP,Services,2013,1189520998400,757146779648,S
ESP,Services,2014,1219438837760,769071710208,S
ESP,Services,2015,1056098680832,663855890432,S
ESP,Services,2016,1082978467840,679807811584,S
ESP,Services,2017,1139213467648,713600401408,S
ESP,Services,2018,,,S
EST,"Agriculture, forestry and fishing (A)",2010,1474138368,547798912,A
EST,"Agriculture, forestry and fishing (A)",2011,1966139904,789606080,A
EST,"Agriculture, forestry and fishing (A)",2012,1991133440,806119808,A
EST,"Agriculture, forestry and fishing (A)",2013,2142456192,835177600,A
EST,"Agriculture, forestry and fishing (A)",2014,2089622016,803836288,A
EST,"Agriculture, forestry and fishing (A)",2015,1872022016,613570816,A
EST,"Agriculture, forestry and fishing (A)",2016,1700224768,500716448,A
EST,"Agriculture, forestry and fishing (A)",2017,1959057280,620150400,A
EST,"Agriculture, forestry and fishing (A)",2018,2417362688,675716608,A
EST,Manufacturing (C),2010,10229122048,2677671424,C
EST,Manufacturing (C),2011,13825994752,3371776512,C
EST,Manufacturing (C),2012,13031491584,3204888576,C
EST,Manufacturing (C),2013,14257180672,3427323648,C
EST,Manufacturing (C),2014,14883630080,3753482240,C
EST,Manufacturing (C),2015,12392696832,3181591552,C
EST,Manufacturing (C),2016,12793511936,3315929344,C
EST,Manufacturing (C),2017,13890999296,3620989440,C
EST,Manufacturing (C),2018,15557014528,4047324416,C
EST,Mining and quarrying (B),2010,435310272,235132208,B
EST,Mining and quarrying (B),2011,533869600,280728544,B
EST,Mining and quarrying (B),2012,521112736,260883136,B
EST,Mining and quarrying (B),2013,603712000,330934752,B
EST,Mining and quarrying (B),2014,622884672,356402592,B
EST,Mining and quarrying (B),2015,482825568,275945344,B
EST,Mining and quarrying (B),2016,415764224,221942800,B
EST,Mining and quarrying (B),2017,489224672,267156416,B
EST,Mining and quarrying (B),2018,517642688,283136256,B
EST,Services,2010,36620701696,19115126784,S
EST,Services,2011,42747584512,21932816384,S
EST,Services,2012,42893152256,21722822656,S
EST,Services,2013,46596460544,23894870016,S
EST,Services,2014,23907252224,12946159616,S
EST,Services,2015,20839221248,11341818880,S
EST,Services,2016,21885040640,11804772352,S
EST,Services,2017,24663353344,13174474752,S
EST,Services,2018,28175675392,15060335616,S
FIN,"Agriculture, forestry and fishing (A)",2010,11312339968,5923301888,A
FIN,"Agriculture, forestry and fishing (A)",2011,12897857536,6471200256,A
FIN,"Agriculture, forestry and fishing (A)",2012,12247889920,6055208960,A
FIN,"Agriculture, forestry and fishing (A)",2013,13249305600,6935432192,A
FIN,"Agriculture, forestry and fishing (A)",2014,12909041664,6554822656,A
FIN,"Agriculture, forestry and fishing (A)",2015,10305155072,5175877632,A
FIN,"Agriculture, forestry and fishing (A)",2016,10637338624,5692802560,A
FIN,"Agriculture, forestry and fishing (A)",2017,11320535040,6007644672,A
FIN,"Agriculture, forestry and fishing (A)",2018,,,A
FIN,Manufacturing (C),2010,144500457472,42353995776,C
FIN,Manufacturing (C),2011,166004588544,44770848768,C
FIN,Manufacturing (C),2012,149848752128,37344952320,C
FIN,Manufacturing (C),2013,149268512768,39366746112,C
FIN,Manufacturing (C),2014,146266603520,39732801536,C
FIN,Manufacturing (C),2015,116829487104,34421526528,C
FIN,Manufacturing (C),2016,116731781120,35056726016,C
FIN,Manufacturing (C),2017,127405441024,38342508544,C
